"sfclg_chromosome","sfclg_data_zdb_id","sfclg_pk_id","sfclg_acc_num","sfclg_start","sfclg_end","sfclg_location_source","sfclg_location_subsource","sfclg_fdb_db_id","sfclg_pub_zdb_id","sfclg_assembly","sfclg_gbrowse_track","sfclg_evidence_code"
"14","ZDB-BAC-060503-257","573599916","BX914223.10","11680923","11873386","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-176","573599917","CT027803.13","11873387","11977274","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-258","573599918","BX957302.15","11977275","12140626","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-79","573599919","BX927254.15","12140627","12291313","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-103","573599920","CT573287.5","12291314","12332457","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1952","573599921","BX470260.10","12332458","12397011","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1951","573599922","BX510993.6","12397012","12454189","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1950","573599923","BX511226.5","12454190","12704946","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1949","573599924","BX539334.6","12704947","12817374","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-030616-5","573599925","AL732632.4","12817375","12974856","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-80","573599926","CU019648.6","12974857","12979668","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1931","573599927","BX005250.7","12979669","13259095","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-177","573599928","BX511270.10","13259096","13496949","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-81","573599929","CT573221.7","13496950","13544217","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-259","573599930","CR457442.11","13544218","13675129","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-227","573599931","CR376767.13","13681789","13849781","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-228","573599932","CR848787.27","13849782","13956673","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100127-169","573599933","CU856371.15","14037535","14113374","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-178","573599934","CR812896.13","14113375","14318799","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060614-106","573599935","CR388144.17","14318800","14528505","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060614-107","573599936","CR628381.9","14528506","14584167","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-261","573599937","CR753843.8","14584168","14694539","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1955","573599938","BX323828.7","14694540","14898550","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1956","573599939","BX119314.13","14898551","15099707","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-262","573599940","CR382342.5","15099708","15165577","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1957","573599941","BX572078.5","15165578","15380611","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-263","573599942","CR382326.12","15380612","15512554","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060614-108","573599943","CR381551.19","15512555","15667030","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-108","573599944","CT027753.6","15667031","15719730","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-264","573599945","CR381700.6","15719731","15921360","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-179","573599946","CR627495.19","15921361","16029649","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1958","573599947","AL929267.15","16029650","16175823","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100127-170","573599948","CU694378.6","16175824","16234763","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-FOSMID-100920-170","573599949","FP102789.4","16234764","16243137","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1959","573599950","BX530081.6","16285076","16437602","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-104","573599951","CT990569.7","16437603","16593048","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-191","573599952","CU457800.9","16593049","16660270","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100920-279","573599953","FP103062.3","16660271","16712152","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-82","573599954","CU075768.4","16712153","16871423","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1954","573599955","BX248304.9","16871424","16997859","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-105","573599956","CT963086.7","16997860","17080376","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-106","573599957","CR812832.10","17080377","17247038","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1960","573599958","BX005356.7","17247039","17416146","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-107","573599959","CU302200.5","17416147","17469624","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1967","573599960","CR352289.7","17469625","17508757","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1966","573599961","BX004830.7","17508758","17707827","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1965","573599962","BX119901.9","17707828","17758315","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1964","573599963","AL953884.15","17758316","17957430","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1963","573599964","AL935310.8","17957431","18057334","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-84","573599965","CU462982.4","18057335","18063551","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1192","573599966","AL928618.10","18063552","18165058","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-030616-10","573599967","AL772279.7","18165059","18309718","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-85","573599968","CT737186.8","18309719","18336055","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1961","573599969","BX649596.8","18336056","18516863","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-FOSMID-090114-78","573599970","CU469508.4","18572156","18591164","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-267","573599971","CR847498.12","18591165","18757345","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-110","573599972","CT573252.8","18757346","18833187","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-109","573599973","CR847561.9","18833188","18872105","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-266","573599974","CR376825.16","18872106","19047078","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-FOSMID-100920-23","573599975","FP102771.7","19159376","19192342","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-061122-62","573599976","CR762422.23","19192343","19341544","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-111","573599977","CT573289.10","19341545","19379389","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1971","573599978","AL772373.23","19379390","19562654","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-112","573599979","CU302190.6","19562655","19609080","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-86","573599980","CU372912.8","19609081","19650197","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1973","573599981","CR318673.9","19650198","19812478","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-192","573599982","CU469587.6","19812479","19856129","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-268","573599983","BX088646.21","19856130","20089807","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1974","573599984","BX005284.12","20114555","20318208","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-193","573599985","CU467645.7","20318209","20366135","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-194","573599986","CU469460.8","20366136","20492605","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2151","573599987","BX247882.6","20492606","20686760","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100127-171","573599988","CU539060.14","20686761","20738019","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-195","573599989","CU571394.10","20738020","20827217","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-FOSMID-090114-79","573599990","CU467628.3","20827218","20854301","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060614-109","573599991","CR774199.4","20854302","21015023","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-87","573599992","CT956093.17","21015024","21157262","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1975","573599993","BX470131.7","21157263","21300331","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-269","573599994","BX324111.12","21300332","21462202","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-270","573599995","CR854933.8","21462203","21650914","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070608-95","573599996","CT573790.6","21650915","21665205","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-113","573599997","CT955967.12","21665206","21795003","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1978","573599998","BX324205.5","21795004","21961663","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1979","573599999","BX510356.8","21961664","22030974","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-114","573600000","CU062437.8","22030975","22159309","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-271","573600001","CR628344.5","22159310","22185317","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1981","573600002","BX120008.9","22185318","22405245","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-272","573600003","CR812474.7","22405246","22407239","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-115","573600004","CT573285.7","22407240","22568149","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1985","573600005","BX247898.8","22568150","22685850","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1984","573600006","BX005043.8","22685851","22922349","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1983","573600007","BX545912.6","22922350","23012518","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100920-28","573600008","FP102803.6","23012519","23051780","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-FOSMID-100920-93","573600009","FP102777.5","23051781","23070502","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1990","573600010","BX548054.19","23070503","23197162","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1989","573600011","AL929322.6","23197163","23415689","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1988","573600012","BX465203.7","23415690","23519148","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1994","573600013","BX470157.7","23696878","23864643","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-88","573600014","CU179640.8","23864644","24021590","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-196","573600015","CT025914.17","24021591","24030912","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1996","573600016","AL935195.14","24030913","24223998","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-116","573600017","CU019640.4","24223999","24267503","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1987","573600018","BX005228.7","24267504","24436540","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-117","573600019","CT030024.6","24436541","24451145","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-274","573600020","BX323583.36","24451146","24617243","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-1986","573600021","AL928691.7","24617244","24782563","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-197","573600022","CU074314.7","24782564","24951468","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-030616-25","573600023","AL645792.7","24951469","25106607","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-276","573600024","CR847573.11","25106608","25148635","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2000","573600025","BX322629.9","25148636","25286973","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-080422-60","573600026","CR812808.4","25286974","25369193","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-277","573600027","CR626868.8","25369194","25442623","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-278","573600028","BX511257.16","25442624","25607596","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070404-181","573600029","CR938711.10","25607597","25687074","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-060503-279","573600030","CR847801.7","25687075","25769990","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2001","573600031","BX640507.8","25769991","25957008","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-090114-198","573600032","CR954266.16","25957009","26029861","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-080422-5","573600033","CR376800.6","26029862","26189532","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-100127-173","573600034","CU571392.6","26354983","26370267","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2002","573600035","BX323077.15","26370268","26563999","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2003","573600036","BX510930.15","26564000","26657847","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-050218-2004","573600037","BX571940.12","26657848","26835397","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-118","573600038","CU062500.9","26835398","26864963","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-90","573600039","CT027548.9","26864964","27023787","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-071002-91","573600040","CR376799.10","27023788","27166231","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
"14","ZDB-BAC-070726-119","573600041","CT990607.7","27166232","27211453","AGP Load","GRCz11.agp:checksum:LnZoWj62NjGZ670IAwiUCFPWFEP/2u6C/R2pCaxUY5U=",,,"GRCz11",,
