Transcript stable ID,Transcript name,Transcript type
ENSDART00000149484,kif11-202,retained_intron
ENSDART00000143667,SORT1-201,processed_transcript
ENSDART00000134190,SORT1-202,protein_coding
ENSDART00000134393,arhgef9a-201,protein_coding
ENSDART00000142199,arhgef9a-202,processed_transcript
ENSDART00000182907,arhgef9a-204,protein_coding
ENSDART00000143878,arhgef9a-203,protein_coding
ENSDART00000167537,eva1ba-201,protein_coding
ENSDART00000172252,eva1ba-202,processed_transcript
ENSDART00000180118,eva1ba-203,protein_coding
ENSDART00000158299,TRAF2-201,protein_coding
ENSDART00000043466,TRAF2-202,protein_coding
ENSDART00000062854,NFE2L2-201,protein_coding
ENSDART00000183869,fbrsl1-203,protein_coding
ENSDART00000081064,fbrsl1-201,protein_coding
ENSDART00000147657,fbrsl1-202,protein_coding
ENSDART00000158906,EIF3H-203,processed_transcript
ENSDART00000172732,EIF3H-202,protein_coding
ENSDART00000162861,EIF3H-201,retained_intron
ENSDART00000052434,EIF3H-204,protein_coding
ENSDART00000155791,si:ch73-40a17.7-202,lincRNA
ENSDART00000154720,si:ch73-40a17.7-201,retained_intron
ENSDART00000156282,si:ch73-40a17.7-203,lincRNA
ENSDART00000172608,si:dkey-206d17.11p-201,unprocessed_pseudogene
ENSDART00000152656,si:dkey-26g8.4-201,protein_coding
ENSDART00000143985,si:dkey-21o19.8-201,processed_transcript
ENSDART00000152456,soul5l-202,protein_coding
ENSDART00000130089,soul5l-201,protein_coding
ENSDART00000170319,cysltr3-201,protein_coding
ENSDART00000147221,rsrp1-204,processed_transcript
ENSDART00000141134,rsrp1-203,retained_intron
ENSDART00000140371,rsrp1-202,processed_transcript
ENSDART00000043345,rsrp1-201,protein_coding
ENSDART00000060175,si:dkey-12e7.4-201,protein_coding
ENSDART00000166874,si:dkey-29l6.2-201,antisense
ENSDART00000137297,si:ch211-67f13.8-201,protein_coding
ENSDART00000143488,si:ch211-67f13.8-202,protein_coding
ENSDART00000149470,si:ch73-111e15.1-201,protein_coding
ENSDART00000020425,MCAM-201,protein_coding
ENSDART00000010792,PTDSS1-201,protein_coding
ENSDART00000131355,cntn3a.1-202,protein_coding
ENSDART00000146961,cntn3a.1-203,retained_intron
ENSDART00000091416,cntn3a.1-201,protein_coding
ENSDART00000132919,si:dkey-283b15.2-201,protein_coding
ENSDART00000126641,ppfibp2b-202,protein_coding
ENSDART00000144723,ppfibp2b-204,protein_coding
ENSDART00000089035,ppfibp2b-201,protein_coding
ENSDART00000191581,ppfibp2b-205,protein_coding
ENSDART00000140047,ppfibp2b-203,protein_coding
ENSDART00000163299,si:ch211-59d8.1-202,protein_coding
ENSDART00000135737,si:ch211-59d8.1-201,protein_coding
ENSDART00000161821,hap1-202,protein_coding
ENSDART00000112328,hap1-201,protein_coding
ENSDART00000193152,hap1-203,protein_coding
ENSDART00000134167,si:dkey-11o15.7-201,protein_coding
ENSDART00000006085,CBL-201,protein_coding
ENSDART00000152193,mms19-201,protein_coding
ENSDART00000169309,spink2.7-201,protein_coding
ENSDART00000193093,spink2.7-203,protein_coding
ENSDART00000183447,spink2.7-202,protein_coding
ENSDART00000144221,cfap74-203,retained_intron
ENSDART00000135353,cfap74-201,protein_coding
ENSDART00000148318,cfap74-204,retained_intron
ENSDART00000142436,cfap74-202,processed_transcript
ENSDART00000166730,SLITRK4-201,protein_coding
ENSDART00000006998,SLITRK4-202,protein_coding
ENSDART00000182381,SLITRK4-203,protein_coding
ENSDART00000145161,FAM50A-203,protein_coding
ENSDART00000141667,FAM50A-202,retained_intron
ENSDART00000037501,FAM50A-201,protein_coding
ENSDART00000112290,palm3-201,protein_coding
ENSDART00000011987,isl1b-201,protein_coding
ENSDART00000074511,ahrrb-201,protein_coding
ENSDART00000137704,ahrrb-202,protein_coding
ENSDART00000153918,oxsr1a-202,protein_coding
ENSDART00000047073,oxsr1a-201,protein_coding
ENSDART00000051833,GSX1-201,protein_coding
ENSDART00000133368,si:dkey-237j11.3-201,protein_coding
ENSDART00000148126,si:dkey-237j11.3-202,protein_coding
ENSDART00000154428,si:dkey-264c3.2-201,antisense
ENSDART00000180804,tbrg4-202,protein_coding
ENSDART00000145991,tbrg4-201,protein_coding
ENSDART00000104751,MXI1-201,protein_coding
ENSDART00000059923,MXI1-202,protein_coding
ENSDART00000179961,si:rp71-1i20.1-202,protein_coding
ENSDART00000189223,si:rp71-1i20.1-203,protein_coding
ENSDART00000136083,si:rp71-1i20.1-201,protein_coding
ENSDART00000155068,si:ch211-247g11.2-201,lincRNA
ENSDART00000153441,IGF2R-202,protein_coding
ENSDART00000061101,IGF2R-201,protein_coding
ENSDART00000131500,si:ch211-152p11.8-201,retained_intron
ENSDART00000136341,si:ch211-152p11.8-203,lincRNA
ENSDART00000132875,si:ch211-152p11.8-202,retained_intron
ENSDART00000144661,si:ch211-152p11.8-205,lincRNA
ENSDART00000147273,si:ch211-152p11.8-206,lincRNA
ENSDART00000138814,si:ch211-152p11.8-204,retained_intron
ENSDART00000148063,si:ch211-152p11.8-207,lincRNA
ENSDART00000147493,si:ch73-27j14.2-201,antisense
ENSDART00000189464,kdm4ab-202,protein_coding
ENSDART00000024302,kdm4ab-201,protein_coding
ENSDART00000161015,NOP10-201,protein_coding
ENSDART00000145910,CRACD-202,processed_transcript
ENSDART00000153118,CRACD-203,protein_coding
ENSDART00000146711,CRACD-201,protein_coding
ENSDART00000182775,CRACD-204,protein_coding
ENSDART00000142378,si:ch73-19f24.3p-201,unprocessed_pseudogene
ENSDART00000048225,CNGA1-202,protein_coding
ENSDART00000134649,CNGA1-201,protein_coding
ENSDART00000158386,si:dkey-109l4.3-201,protein_coding
ENSDART00000153545,si:ch211-260p9.8-201,antisense
ENSDART00000125124,RPL6-201,protein_coding
ENSDART00000171559,RPL6-203,protein_coding
ENSDART00000101125,RPL6-202,protein_coding
ENSDART00000183429,ccdc120a-202,protein_coding
ENSDART00000137920,ccdc120a-201,protein_coding
ENSDART00000132767,pxdc1a-201,protein_coding
ENSDART00000190320,si:ch211-274k16.6-203,processed_transcript
ENSDART00000148832,si:ch211-274k16.6-201,processed_transcript
ENSDART00000149652,si:ch211-274k16.6-202,processed_transcript
ENSDART00000134477,ZFAND4-201,protein_coding
ENSDART00000146772,ZFAND4-202,protein_coding
ENSDART00000016604,abcc2-201,protein_coding
ENSDART00000192235,lrrc59-204,protein_coding
ENSDART00000105584,lrrc59-201,protein_coding
ENSDART00000134006,lrrc59-202,retained_intron
ENSDART00000137965,lrrc59-203,retained_intron
ENSDART00000150631,zgc:123278-201,protein_coding
ENSDART00000143937,znfl1g-202,processed_transcript
ENSDART00000110466,znfl1g-201,protein_coding
ENSDART00000172319,hnrnpr-206,protein_coding
ENSDART00000160560,hnrnpr-203,protein_coding
ENSDART00000159815,hnrnpr-202,protein_coding
ENSDART00000165328,hnrnpr-204,retained_intron
ENSDART00000166009,hnrnpr-205,protein_coding
ENSDART00000027864,hnrnpr-201,protein_coding
ENSDART00000162555,dpyda.1-201,protein_coding
ENSDART00000193877,dpyda.1-202,protein_coding
ENSDART00000149582,UQCRC2-201,retained_intron
ENSDART00000014379,UQCRC2-202,protein_coding
ENSDART00000063835,CRX-201,protein_coding
ENSDART00000182608,NKAIN1-204,protein_coding
ENSDART00000132213,NKAIN1-203,protein_coding
ENSDART00000015632,NKAIN1-201,protein_coding
ENSDART00000150901,NKAIN1-202,retained_intron
ENSDART00000019667,rnf114-201,protein_coding
ENSDART00000026634,CCDC127-202,protein_coding
ENSDART00000140459,CCDC127-201,protein_coding
ENSDART00000164887,TBX4-202,protein_coding
ENSDART00000018603,TBX4-201,protein_coding
ENSDART00000162160,si:dkey-161f11.5-201,lincRNA
ENSDART00000167832,si:dkey-161f11.5-205,lincRNA
ENSDART00000170690,si:dkey-161f11.5-208,lincRNA
ENSDART00000167755,si:dkey-161f11.5-204,lincRNA
ENSDART00000170236,si:dkey-161f11.5-206,lincRNA
ENSDART00000162833,si:dkey-161f11.5-202,lincRNA
ENSDART00000163497,si:dkey-161f11.5-203,retained_intron
ENSDART00000170244,si:dkey-161f11.5-207,retained_intron
ENSDART00000162396,RRN3-201,protein_coding
ENSDART00000165414,RRN3-203,protein_coding
ENSDART00000161501,RRN3-202,protein_coding
ENSDART00000137895,illr2-201,protein_coding
ENSDART00000134487,si:dkey-65b12.13-201,processed_transcript
ENSDART00000092113,ZRANB1-201,protein_coding
ENSDART00000185446,atf1-202,protein_coding
ENSDART00000065038,atf1-201,protein_coding
ENSDART00000133235,si:dkey-177p2.15p-201,unprocessed_pseudogene
ENSDART00000026085,PTGES-201,protein_coding
ENSDART00000160871,si:ch211-7c8.1-201,lincRNA
ENSDART00000038163,rad18-201,protein_coding
ENSDART00000143439,rad18-202,processed_transcript
ENSDART00000111055,KCNA4-202,protein_coding
ENSDART00000173752,KCNA4-201,protein_coding
ENSDART00000141649,chrna11-202,retained_intron
ENSDART00000138971,chrna11-201,protein_coding
ENSDART00000180146,si:dkey-22a18.2-202,protein_coding
ENSDART00000157938,si:dkey-22a18.2-201,protein_coding
ENSDART00000159641,znf644a-201,protein_coding
ENSDART00000110313,si:ch211-142b24.6-201,protein_coding
ENSDART00000169673,si:ch211-175l6.1-201,protein_coding
ENSDART00000131307,si:ch211-133n4.11-201,protein_coding
ENSDART00000186511,vcana-202,protein_coding
ENSDART00000144973,vcana-201,protein_coding
ENSDART00000149364,il23r-202,protein_coding
ENSDART00000149356,il23r-201,protein_coding
ENSDART00000103640,HEY1-201,protein_coding
ENSDART00000133908,si:dkey-58b18.3-201,protein_coding
ENSDART00000133018,PLK3-201,retained_intron
ENSDART00000147278,PLK3-202,protein_coding
ENSDART00000171971,VGLL4-202,protein_coding
ENSDART00000135933,VGLL4-201,protein_coding
ENSDART00000081326,PRPF40A-201,protein_coding
ENSDART00000158553,vps37bb-201,protein_coding
ENSDART00000170323,pimr181-201,protein_coding
ENSDART00000166496,CAT-202,protein_coding
ENSDART00000165005,CAT-201,protein_coding
ENSDART00000161828,si:rp71-1h20.9-201,protein_coding
ENSDART00000088043,si:dkey-85k7.11-201,protein_coding
ENSDART00000134922,KCTD7-201,protein_coding
ENSDART00000153112,si:dkey-219e21.2-201,protein_coding
ENSDART00000121429,CSNK1A1-203,protein_coding
ENSDART00000170906,CSNK1A1-204,protein_coding
ENSDART00000173181,CSNK1A1-207,nonsense_mediated_decay
ENSDART00000130655,CSNK1A1-202,protein_coding
ENSDART00000172866,CSNK1A1-205,processed_transcript
ENSDART00000173370,CSNK1A1-206,retained_intron
ENSDART00000173351,CSNK1A1-201,protein_coding
ENSDART00000108745,rnf151-201,protein_coding
ENSDART00000108719,crygm2d10-201,protein_coding
ENSDART00000147358,crygm2d10-202,retained_intron
ENSDART00000148520,syne1b-202,protein_coding
ENSDART00000091828,syne1b-201,protein_coding
ENSDART00000148604,syne1b-203,protein_coding
ENSDART00000115330,PPP1R14C-201,protein_coding
ENSDART00000061144,ARPC5L-201,protein_coding
ENSDART00000135403,NUAK2-201,protein_coding
ENSDART00000168527,INPPL1-202,protein_coding
ENSDART00000164957,INPPL1-203,protein_coding
ENSDART00000164438,INPPL1-201,protein_coding
ENSDART00000085371,RFK-201,protein_coding
ENSDART00000168968,si:ch73-347e22.8-201,protein_coding
ENSDART00000160196,si:dkey-237m9.1-201,protein_coding
ENSDART00000193544,si:dkey-237m9.1-202,protein_coding
ENSDART00000077767,MYLK4-202,protein_coding
ENSDART00000088875,MYLK4-203,protein_coding
ENSDART00000136687,MYLK4-201,protein_coding
ENSDART00000060351,ADRA1B-201,protein_coding
ENSDART00000066080,SLIT1-202,protein_coding
ENSDART00000128969,SLIT1-201,protein_coding
ENSDART00000102665,aste1a-201,protein_coding
ENSDART00000136665,gnpda2-202,retained_intron
ENSDART00000038301,gnpda2-201,protein_coding
ENSDART00000192467,kif20bb-202,protein_coding
ENSDART00000058665,kif20bb-201,protein_coding
ENSDART00000165630,ecm1a-201,protein_coding
ENSDART00000186861,SLC15A5-203,protein_coding
ENSDART00000157046,SLC15A5-201,protein_coding
ENSDART00000126552,SLC15A5-202,protein_coding
ENSDART00000110813,si:dkey-23a13.15-201,protein_coding
ENSDART00000036513,TRIB3-201,protein_coding
ENSDART00000188951,MRPL41-202,protein_coding
ENSDART00000012268,MRPL41-201,protein_coding
ENSDART00000182515,dnhd1-203,protein_coding
ENSDART00000081296,dnhd1-201,protein_coding
ENSDART00000152007,dnhd1-202,protein_coding
ENSDART00000183561,SPIRE2-205,protein_coding
ENSDART00000182506,SPIRE2-204,protein_coding
ENSDART00000012287,SPIRE2-203,protein_coding
ENSDART00000035245,SPIRE2-201,protein_coding
ENSDART00000136226,SPIRE2-202,protein_coding
ENSDART00000171753,zgc:172253-202,protein_coding
ENSDART00000143449,zgc:172253-201,protein_coding
ENSDART00000104528,TM4SF4-202,protein_coding
ENSDART00000147694,TM4SF4-201,retained_intron
ENSDART00000172959,si:dkey-23a13.12-201,protein_coding
ENSDART00000155835,si:ch211-229n1.8-201,antisense
ENSDART00000145438,si:dkey-27m7.4-202,protein_coding
ENSDART00000057913,si:dkey-27m7.4-201,protein_coding
ENSDART00000137879,larp6b-203,protein_coding
ENSDART00000004483,larp6b-201,protein_coding
ENSDART00000134957,larp6b-202,protein_coding
ENSDART00000053028,TBCK-201,protein_coding
ENSDART00000125099,TBCK-202,protein_coding
ENSDART00000043309,TBCK-203,protein_coding
ENSDART00000175142,TBCK-204,protein_coding
ENSDART00000161998,si:dkey-220a11.6-201,processed_transcript
ENSDART00000131227,ANKIB1-201,protein_coding
ENSDART00000083394,kcnj19a-201,protein_coding
ENSDART00000153709,KANSL1-201,protein_coding
ENSDART00000155739,KANSL1-202,protein_coding
ENSDART00000154622,KANSL1-203,processed_transcript
ENSDART00000154620,KANSL1-204,retained_intron
ENSDART00000122782,KANSL1-205,protein_coding
ENSDART00000133007,GPT-201,protein_coding
ENSDART00000138649,GPT-202,processed_transcript
ENSDART00000132572,GPT-203,protein_coding
ENSDART00000153747,si:dkey-108k21.24-201,protein_coding
ENSDART00000180881,si:dkey-108k21.24-202,protein_coding
ENSDART00000138564,si:dkey-101p2.2-201,processed_transcript
ENSDART00000109089,cdc25d-201,protein_coding
ENSDART00000137761,si:dkey-20i10.7-201,protein_coding
ENSDART00000140331,LMLN-201,protein_coding
ENSDART00000087229,LMLN-202,protein_coding
ENSDART00000134300,si:ch211-225p5.10-201,processed_transcript
ENSDART00000183984,VPS28-202,protein_coding
ENSDART00000159391,VPS28-201,protein_coding
ENSDART00000158703,VPS28-203,protein_coding
ENSDART00000177368,si:dkeyp-46h3.3-203,protein_coding
ENSDART00000142263,si:dkeyp-46h3.3-202,protein_coding
ENSDART00000132980,si:dkeyp-46h3.3-201,protein_coding
ENSDART00000128659,pcdh2ab10-201,protein_coding
ENSDART00000176962,si:dkeyp-98a7.9-202,protein_coding
ENSDART00000187865,si:dkeyp-98a7.9-203,protein_coding
ENSDART00000143367,si:dkeyp-98a7.9-201,protein_coding
ENSDART00000147605,si:dkey-145c18.4-201,protein_coding
ENSDART00000174033,or30bu2-202,protein_coding
ENSDART00000099395,or30bu2-201,protein_coding
ENSDART00000148579,MYZAP-202,protein_coding
ENSDART00000110265,MYZAP-201,protein_coding
ENSDART00000014057,RFXANK-202,protein_coding
ENSDART00000143189,RFXANK-201,protein_coding
ENSDART00000135747,GALM-202,processed_transcript
ENSDART00000080339,GALM-201,protein_coding
ENSDART00000078625,DPT-201,protein_coding
ENSDART00000167902,or80a9-201,protein_coding
ENSDART00000188157,si:dkey-13p1.4-202,protein_coding
ENSDART00000154933,si:dkey-13p1.4-201,protein_coding
ENSDART00000159100,si:ch211-157p5.4-201,lincRNA
ENSDART00000134785,KMT2D-201,protein_coding
ENSDART00000137103,KMT2D-203,protein_coding
ENSDART00000131379,KMT2D-202,protein_coding
ENSDART00000141458,KMT2D-204,protein_coding
ENSDART00000053863,KMT2D-205,protein_coding
ENSDART00000155339,si:dkey-240k8.2-201,lincRNA
ENSDART00000155527,si:ch211-155k24.9-201,protein_coding
ENSDART00000139882,ranbp3a-201,protein_coding
ENSDART00000189600,si:dkey-105h11.2-202,protein_coding
ENSDART00000141504,si:dkey-105h11.2-201,protein_coding
ENSDART00000144606,trmt10c-202,protein_coding
ENSDART00000148162,trmt10c-203,protein_coding
ENSDART00000138032,trmt10c-201,retained_intron
ENSDART00000179994,GPBP1L1-202,protein_coding
ENSDART00000165710,GPBP1L1-201,protein_coding
ENSDART00000161747,si:rp71-1d10.7-201,lincRNA
ENSDART00000021976,NSA2-201,protein_coding
ENSDART00000186803,RNF20-203,protein_coding
ENSDART00000125309,RNF20-201,protein_coding
ENSDART00000159691,RNF20-202,retained_intron
ENSDART00000143402,si:ch73-52f15.5-202,protein_coding
ENSDART00000133281,si:ch73-52f15.5-201,protein_coding
ENSDART00000147013,si:ch73-52f15.5-203,protein_coding
ENSDART00000157116,CYP8B1-201,protein_coding
ENSDART00000012143,CYP8B1-202,protein_coding
ENSDART00000165126,GAS8-202,retained_intron
ENSDART00000170982,GAS8-201,protein_coding
ENSDART00000131420,si:dkeyp-68b7.5-201,protein_coding
ENSDART00000138307,si:dkeyp-68b7.5-202,processed_transcript
ENSDART00000122927,cimip2c-201,protein_coding
ENSDART00000184492,BTBD10-202,protein_coding
ENSDART00000154961,BTBD10-201,protein_coding
ENSDART00000135483,zgc:158412-201,protein_coding
ENSDART00000167149,ZNF536-202,protein_coding
ENSDART00000160089,ZNF536-201,processed_transcript
ENSDART00000170390,ZNF536-206,protein_coding
ENSDART00000183227,ZNF536-204,protein_coding
ENSDART00000192821,ZNF536-205,protein_coding
ENSDART00000164284,ZNF536-203,processed_transcript
ENSDART00000149753,DCST2-201,protein_coding
ENSDART00000135975,si:ch211-194e1.8-201,processed_transcript
ENSDART00000137020,BOP1-201,protein_coding
ENSDART00000148111,,protein_coding
ENSDART00000065556,POLQ-201,protein_coding
ENSDART00000185780,POLQ-203,protein_coding
ENSDART00000189917,POLQ-202,protein_coding
ENSDART00000126421,six9-202,protein_coding
ENSDART00000078064,six9-201,protein_coding
ENSDART00000115420,ano9b-201,protein_coding
ENSDART00000141736,si:dkeyp-82a1.8-201,protein_coding
ENSDART00000088777,ATP13A2-201,protein_coding
ENSDART00000132265,ATP13A2-202,protein_coding
ENSDART00000002633,frzb-201,protein_coding
ENSDART00000169168,si:ch211-161h7.4-202,protein_coding
ENSDART00000126239,si:ch211-161h7.4-201,protein_coding
ENSDART00000192111,si:ch211-161h7.4-203,protein_coding
ENSDART00000065461,CLDN19-201,protein_coding
ENSDART00000097364,drl-201,protein_coding
ENSDART00000132563,si:dkey-28f6.2-201,processed_transcript
ENSDART00000017728,PGD-201,protein_coding
ENSDART00000151785,klc4-202,protein_coding
ENSDART00000192004,klc4-203,protein_coding
ENSDART00000151257,klc4-201,protein_coding
ENSDART00000145247,FAM222B-201,protein_coding
ENSDART00000156810,si:ch211-159e12.5-201,processed_transcript
ENSDART00000161136,traj12-201,TR_J_gene
ENSDART00000185817,mlxipl-202,protein_coding
ENSDART00000143250,mlxipl-201,protein_coding
ENSDART00000161763,traj21-201,TR_J_gene
ENSDART00000088643,col15a1b-201,protein_coding
ENSDART00000137065,col15a1b-202,protein_coding
ENSDART00000189822,col15a1b-203,protein_coding
ENSDART00000080808,SIX3-201,protein_coding
ENSDART00000055859,POLD1-201,protein_coding
ENSDART00000138542,B3GLCT-201,protein_coding
ENSDART00000109563,B3GLCT-203,protein_coding
ENSDART00000141650,B3GLCT-202,processed_transcript
ENSDART00000127842,si:dkey-226l10.6-201,protein_coding
ENSDART00000146082,ifngr1l-202,protein_coding
ENSDART00000114907,ifngr1l-201,protein_coding
ENSDART00000181917,si:ch211-113a14.20-201,protein_coding
ENSDART00000163394,DGKE-201,protein_coding
ENSDART00000156527,CRHR1-201,protein_coding
ENSDART00000025749,TTC9C-201,protein_coding
ENSDART00000135128,BAG6-201,protein_coding
ENSDART00000182974,BAG6-202,protein_coding
ENSDART00000088760,BAG6-205,protein_coding
ENSDART00000181043,BAG6-206,protein_coding
ENSDART00000186169,BAG6-204,protein_coding
ENSDART00000187797,BAG6-203,protein_coding
ENSDART00000170043,RBM12-202,protein_coding
ENSDART00000165931,RBM12-201,protein_coding
ENSDART00000165237,si:ch211-24o8.4-201,protein_coding
