Transcript stable ID,Transcript name,Transcript type
ENSDART00000134941,prc1b-201,protein_coding
ENSDART00000141926,prc1b-202,protein_coding
ENSDART00000145949,bmi1a-203,protein_coding
ENSDART00000066765,bmi1a-201,protein_coding
ENSDART00000129554,bmi1a-202,protein_coding
ENSDART00000076023,angpt2b-201,protein_coding
ENSDART00000137341,,protein_coding
ENSDART00000148740,,lincRNA
ENSDART00000093269,zgc:153642-201,protein_coding
ENSDART00000165589,,lincRNA
ENSDART00000030553,top3b-201,protein_coding
ENSDART00000176774,top3b-202,protein_coding
ENSDART00000154046,,lincRNA
ENSDART00000149924,cdc14b-205,protein_coding
ENSDART00000149257,cdc14b-203,nonsense_mediated_decay
ENSDART00000148441,cdc14b-201,retained_intron
ENSDART00000150064,cdc14b-206,protein_coding
ENSDART00000149605,cdc14b-204,protein_coding
ENSDART00000150073,cdc14b-207,retained_intron
ENSDART00000190371,cdc14b-208,protein_coding
ENSDART00000148654,cdc14b-202,protein_coding
ENSDART00000184378,cdc42ep2-202,protein_coding
ENSDART00000076083,cdc42ep2-201,protein_coding
ENSDART00000142882,,protein_coding
ENSDART00000081208,,protein_coding
ENSDART00000154217,,protein_coding
ENSDART00000160482,kifc1-202,protein_coding
ENSDART00000158758,kifc1-201,protein_coding
ENSDART00000193566,kifc1-203,protein_coding
ENSDART00000051763,rps3a-201,protein_coding
ENSDART00000143428,rps3a-203,retained_intron
ENSDART00000137066,rps3a-202,retained_intron
ENSDART00000154115,hmga1b-201,protein_coding
ENSDART00000156554,hmga1b-202,retained_intron
ENSDART00000088027,SSX2IP-202,protein_coding
ENSDART00000189054,SSX2IP-203,protein_coding
ENSDART00000140430,SSX2IP-201,protein_coding
ENSDART00000144995,mfsd3-201,protein_coding
ENSDART00000165147,mfsd3-202,protein_coding
ENSDART00000173067,loc564660-201,protein_coding
ENSDART00000115088,birc5a-201,protein_coding
ENSDART00000184668,arpc4-204,protein_coding
ENSDART00000143889,arpc4-202,processed_transcript
ENSDART00000019845,arpc4-201,protein_coding
ENSDART00000146470,arpc4-203,protein_coding
ENSDART00000024194,kif11-201,protein_coding
ENSDART00000149484,kif11-202,retained_intron
ENSDART00000143667,sort1b-202,processed_transcript
ENSDART00000134190,sort1b-201,protein_coding
ENSDART00000134393,arhgef9a-201,protein_coding
ENSDART00000142199,arhgef9a-202,processed_transcript
ENSDART00000182907,arhgef9a-204,protein_coding
ENSDART00000143878,arhgef9a-203,protein_coding
ENSDART00000167537,eva1ba-201,protein_coding
ENSDART00000172252,eva1ba-202,processed_transcript
ENSDART00000180118,eva1ba-203,protein_coding
ENSDART00000158299,traf2a-202,protein_coding
ENSDART00000043466,traf2a-201,protein_coding
ENSDART00000062854,nfe2l2a-201,protein_coding
ENSDART00000183869,,protein_coding
ENSDART00000081064,,protein_coding
ENSDART00000147657,,protein_coding
ENSDART00000158906,eif3hb-202,processed_transcript
ENSDART00000172732,eif3hb-204,protein_coding
ENSDART00000162861,eif3hb-203,retained_intron
ENSDART00000052434,eif3hb-201,protein_coding
ENSDART00000155791,,lincRNA
ENSDART00000154720,,retained_intron
ENSDART00000156282,,lincRNA
ENSDART00000172608,,unprocessed_pseudogene
ENSDART00000152656,si:dkey-26g8.4-204,protein_coding
ENSDART00000143985,,processed_transcript
ENSDART00000152456,,protein_coding
ENSDART00000130089,,protein_coding
ENSDART00000170319,,protein_coding
ENSDART00000147221,rsrp1-204,processed_transcript
ENSDART00000141134,rsrp1-203,retained_intron
ENSDART00000140371,rsrp1-202,processed_transcript
ENSDART00000043345,rsrp1-201,protein_coding
ENSDART00000060175,si:dkey-12e7.4-201,protein_coding
ENSDART00000166874,,antisense
ENSDART00000137297,,protein_coding
ENSDART00000143488,,protein_coding
ENSDART00000149470,si:ch73-111e15.1-201,protein_coding
ENSDART00000020425,mcamb-201,protein_coding
ENSDART00000010792,ptdss1a-201,protein_coding
ENSDART00000131355,cntn3a.1-202,protein_coding
ENSDART00000146961,cntn3a.1-203,retained_intron
ENSDART00000091416,cntn3a.1-201,protein_coding
ENSDART00000132919,,protein_coding
ENSDART00000126641,olfml1-202,protein_coding
ENSDART00000144723,olfml1-204,protein_coding
ENSDART00000089035,olfml1-201,protein_coding
ENSDART00000191581,olfml1-205,protein_coding
ENSDART00000140047,olfml1-203,protein_coding
ENSDART00000163299,,protein_coding
ENSDART00000135737,,protein_coding
ENSDART00000161821,,protein_coding
ENSDART00000112328,,protein_coding
ENSDART00000193152,,protein_coding
ENSDART00000134167,,protein_coding
ENSDART00000006085,cbl-201,protein_coding
ENSDART00000152193,mms19-201,protein_coding
ENSDART00000169309,spink2.7-201,protein_coding
ENSDART00000193093,spink2.7-203,protein_coding
ENSDART00000183447,spink2.7-202,protein_coding
ENSDART00000144221,,retained_intron
ENSDART00000135353,,protein_coding
ENSDART00000148318,,retained_intron
ENSDART00000142436,,processed_transcript
ENSDART00000166730,slitrk4-202,protein_coding
ENSDART00000006998,slitrk4-201,protein_coding
ENSDART00000182381,slitrk4-203,protein_coding
ENSDART00000145161,fam50a-203,protein_coding
ENSDART00000141667,fam50a-202,retained_intron
ENSDART00000037501,fam50a-201,protein_coding
ENSDART00000112290,palm3-201,protein_coding
ENSDART00000011987,isl1b-201,protein_coding
ENSDART00000074511,ahrrb-201,protein_coding
ENSDART00000137704,ahrrb-202,protein_coding
ENSDART00000153918,oxsr1a-202,protein_coding
ENSDART00000047073,oxsr1a-201,protein_coding
ENSDART00000051833,gsx1-201,protein_coding
ENSDART00000133368,,protein_coding
ENSDART00000148126,,protein_coding
ENSDART00000154428,,antisense
ENSDART00000180804,tbrg4-202,protein_coding
ENSDART00000145991,tbrg4-201,protein_coding
ENSDART00000104751,mxi1-202,protein_coding
ENSDART00000059923,mxi1-201,protein_coding
ENSDART00000179961,,protein_coding
ENSDART00000189223,,protein_coding
ENSDART00000136083,,protein_coding
ENSDART00000155068,,lincRNA
ENSDART00000153441,igf2r-202,protein_coding
ENSDART00000061101,igf2r-201,protein_coding
ENSDART00000131500,si:ch73-25f10.6-203,retained_intron
ENSDART00000136341,si:ch73-25f10.6-205,lincRNA
ENSDART00000132875,si:ch73-25f10.6-204,retained_intron
ENSDART00000144661,si:ch73-25f10.6-207,lincRNA
ENSDART00000147273,si:ch73-25f10.6-208,lincRNA
ENSDART00000138814,si:ch73-25f10.6-206,retained_intron
ENSDART00000148063,si:ch73-25f10.6-209,lincRNA
ENSDART00000147493,,antisense
ENSDART00000189464,kdm4ab-202,protein_coding
ENSDART00000024302,kdm4ab-201,protein_coding
ENSDART00000161015,nop10-201,protein_coding
ENSDART00000145910,cracd-201,processed_transcript
ENSDART00000153118,cracd-203,protein_coding
ENSDART00000146711,cracd-202,protein_coding
ENSDART00000182775,cracd-204,protein_coding
ENSDART00000142378,,unprocessed_pseudogene
ENSDART00000048225,cnga1a-201,protein_coding
ENSDART00000134649,cnga1a-202,protein_coding
ENSDART00000158386,si:dkey-109l4.3-201,protein_coding
ENSDART00000153545,,antisense
ENSDART00000125124,rpl6-202,protein_coding
ENSDART00000171559,rpl6-203,protein_coding
ENSDART00000101125,rpl6-201,protein_coding
ENSDART00000183429,ccdc120a-202,protein_coding
ENSDART00000137920,ccdc120a-201,protein_coding
ENSDART00000132767,,protein_coding
ENSDART00000190320,,processed_transcript
ENSDART00000148832,,processed_transcript
ENSDART00000149652,,processed_transcript
ENSDART00000134477,zfand4-201,protein_coding
ENSDART00000146772,zfand4-202,protein_coding
ENSDART00000016604,abcc2-201,protein_coding
ENSDART00000192235,lrrc59-204,protein_coding
ENSDART00000105584,lrrc59-201,protein_coding
ENSDART00000134006,lrrc59-202,retained_intron
ENSDART00000137965,lrrc59-203,retained_intron
ENSDART00000150631,zgc:123278-201,protein_coding
ENSDART00000143937,znfl1g-202,processed_transcript
ENSDART00000110466,znfl1g-201,protein_coding
ENSDART00000172319,hnrnpr-206,protein_coding
ENSDART00000160560,hnrnpr-203,protein_coding
ENSDART00000159815,hnrnpr-202,protein_coding
ENSDART00000165328,hnrnpr-204,retained_intron
ENSDART00000166009,hnrnpr-205,protein_coding
ENSDART00000027864,hnrnpr-201,protein_coding
ENSDART00000162555,dpyda.1-201,protein_coding
ENSDART00000193877,dpyda.1-202,protein_coding
ENSDART00000149582,uqcrc2b-202,retained_intron
ENSDART00000014379,uqcrc2b-201,protein_coding
ENSDART00000063835,otx5-201,protein_coding
ENSDART00000182608,nkain1-204,protein_coding
ENSDART00000132213,nkain1-202,protein_coding
ENSDART00000015632,nkain1-201,protein_coding
ENSDART00000150901,nkain1-203,retained_intron
ENSDART00000019667,rnf114-201,protein_coding
ENSDART00000026634,ccdc127b-201,protein_coding
ENSDART00000140459,ccdc127b-202,protein_coding
ENSDART00000164887,tbx4-202,protein_coding
ENSDART00000018603,tbx4-201,protein_coding
ENSDART00000162160,,lincRNA
ENSDART00000167832,,lincRNA
ENSDART00000170690,,lincRNA
ENSDART00000167755,,lincRNA
ENSDART00000170236,,lincRNA
ENSDART00000162833,,lincRNA
ENSDART00000163497,,retained_intron
ENSDART00000170244,,retained_intron
ENSDART00000162396,rrn3-202,protein_coding
ENSDART00000165414,rrn3-203,protein_coding
ENSDART00000161501,rrn3-201,protein_coding
ENSDART00000137895,illr2-201,protein_coding
ENSDART00000134487,,processed_transcript
ENSDART00000092113,zranb1b-201,protein_coding
ENSDART00000185446,atf1-202,protein_coding
ENSDART00000065038,atf1-201,protein_coding
ENSDART00000133235,,unprocessed_pseudogene
ENSDART00000026085,ptges-201,protein_coding
ENSDART00000160871,,lincRNA
ENSDART00000038163,rad18-201,protein_coding
ENSDART00000143439,rad18-202,processed_transcript
ENSDART00000111055,kcna4-201,protein_coding
ENSDART00000173752,kcna4-202,protein_coding
ENSDART00000141649,chrna11-202,retained_intron
ENSDART00000138971,chrna11-201,protein_coding
ENSDART00000180146,,protein_coding
ENSDART00000157938,,protein_coding
ENSDART00000159641,znf644a-201,protein_coding
ENSDART00000110313,si:ch211-142b24.6-201,protein_coding
ENSDART00000169673,,protein_coding
ENSDART00000131307,,protein_coding
ENSDART00000186511,vcana-202,protein_coding
ENSDART00000144973,vcana-201,protein_coding
ENSDART00000149364,il23r-202,protein_coding
ENSDART00000149356,il23r-201,protein_coding
ENSDART00000103640,hey1-201,protein_coding
ENSDART00000133908,,protein_coding
ENSDART00000133018,plk3-201,retained_intron
ENSDART00000147278,plk3-202,protein_coding
ENSDART00000171971,vgll4a-202,protein_coding
ENSDART00000135933,vgll4a-201,protein_coding
ENSDART00000081326,prpf40a-201,protein_coding
ENSDART00000158553,vps37bb-201,protein_coding
ENSDART00000170323,,protein_coding
ENSDART00000166496,cat-202,protein_coding
ENSDART00000165005,cat-201,protein_coding
ENSDART00000161828,,protein_coding
ENSDART00000088043,si:dkey-85k7.11-201,protein_coding
ENSDART00000134922,kctd7-201,protein_coding
ENSDART00000153112,si:dkey-219e21.2-201,protein_coding
ENSDART00000121429,csnk1a1-201,protein_coding
ENSDART00000170906,csnk1a1-203,protein_coding
ENSDART00000173181,csnk1a1-205,nonsense_mediated_decay
ENSDART00000130655,csnk1a1-202,protein_coding
ENSDART00000172866,csnk1a1-204,processed_transcript
ENSDART00000173370,csnk1a1-207,retained_intron
ENSDART00000173351,csnk1a1-206,protein_coding
ENSDART00000108745,rnf151-201,protein_coding
ENSDART00000108719,crygm2d10-201,protein_coding
ENSDART00000147358,crygm2d10-202,retained_intron
ENSDART00000148520,SYNE1-201,protein_coding
ENSDART00000091828,SYNE1-203,protein_coding
ENSDART00000148604,SYNE1-202,protein_coding
ENSDART00000115330,ppp1r14c-201,protein_coding
ENSDART00000061144,arpc5la-201,protein_coding
ENSDART00000135403,NUAK2-201,protein_coding
ENSDART00000168527,inppl1a-203,protein_coding
ENSDART00000164957,inppl1a-202,protein_coding
ENSDART00000164438,inppl1a-201,protein_coding
ENSDART00000085371,rfk-201,protein_coding
ENSDART00000168968,si:ch73-347e22.8-201,protein_coding
ENSDART00000160196,si:dkey-237m9.1-201,protein_coding
ENSDART00000193544,si:dkey-237m9.1-202,protein_coding
ENSDART00000077767,mylk4b-201,protein_coding
ENSDART00000088875,mylk4b-202,protein_coding
ENSDART00000136687,mylk4b-203,protein_coding
ENSDART00000060351,adra1bb-201,protein_coding
ENSDART00000066080,slit1a-201,protein_coding
ENSDART00000128969,slit1a-202,protein_coding
ENSDART00000102665,aste1a-201,protein_coding
ENSDART00000136665,gnpda2-202,retained_intron
ENSDART00000038301,gnpda2-201,protein_coding
ENSDART00000192467,kif20bb-202,protein_coding
ENSDART00000058665,kif20bb-201,protein_coding
ENSDART00000165630,ecm1a-201,protein_coding
ENSDART00000186861,SLC15A5-203,protein_coding
ENSDART00000157046,SLC15A5-201,protein_coding
ENSDART00000126552,SLC15A5-202,protein_coding
ENSDART00000110813,,protein_coding
ENSDART00000036513,trib3-201,protein_coding
ENSDART00000188951,mrpl41-202,protein_coding
ENSDART00000012268,mrpl41-201,protein_coding
ENSDART00000182515,,protein_coding
ENSDART00000081296,,protein_coding
ENSDART00000152007,,protein_coding
ENSDART00000183561,spire2-205,protein_coding
ENSDART00000182506,spire2-204,protein_coding
ENSDART00000012287,spire2-201,protein_coding
ENSDART00000035245,spire2-202,protein_coding
ENSDART00000136226,spire2-203,protein_coding
ENSDART00000171753,zgc:172253-202,protein_coding
ENSDART00000143449,zgc:172253-201,protein_coding
ENSDART00000104528,tm4sf4-201,protein_coding
ENSDART00000147694,tm4sf4-202,retained_intron
ENSDART00000172959,,protein_coding
ENSDART00000155835,,antisense
ENSDART00000145438,,protein_coding
ENSDART00000057913,,protein_coding
ENSDART00000137879,larp6b-203,protein_coding
ENSDART00000004483,larp6b-201,protein_coding
ENSDART00000134957,larp6b-202,protein_coding
ENSDART00000053028,tbck-202,protein_coding
ENSDART00000125099,tbck-203,protein_coding
ENSDART00000043309,tbck-201,protein_coding
ENSDART00000175142,tbck-204,protein_coding
ENSDART00000161998,,processed_transcript
ENSDART00000131227,ankib1b-201,protein_coding
ENSDART00000083394,kcnj19a-201,protein_coding
ENSDART00000153709,kansl1b-202,protein_coding
ENSDART00000155739,kansl1b-205,protein_coding
ENSDART00000154622,kansl1b-204,processed_transcript
ENSDART00000154620,kansl1b-203,retained_intron
ENSDART00000122782,kansl1b-201,protein_coding
ENSDART00000133007,gpt-202,protein_coding
ENSDART00000138649,gpt-203,processed_transcript
ENSDART00000132572,gpt-201,protein_coding
ENSDART00000153747,si:dkey-108k21.24-201,protein_coding
ENSDART00000180881,si:dkey-108k21.24-202,protein_coding
ENSDART00000138564,,processed_transcript
ENSDART00000109089,cdc25d-201,protein_coding
ENSDART00000137761,si:dkey-20i10.7-201,protein_coding
ENSDART00000140331,lmln-202,protein_coding
ENSDART00000087229,lmln-201,protein_coding
ENSDART00000134300,,processed_transcript
ENSDART00000183984,vps28-203,protein_coding
ENSDART00000159391,vps28-202,protein_coding
ENSDART00000158703,vps28-201,protein_coding
ENSDART00000177368,si:dkeyp-46h3.3-203,protein_coding
ENSDART00000142263,si:dkeyp-46h3.3-202,protein_coding
ENSDART00000132980,si:dkeyp-46h3.3-201,protein_coding
ENSDART00000128659,pcdh2ab10-201,protein_coding
ENSDART00000176962,si:dkeyp-98a7.9-202,protein_coding
ENSDART00000187865,si:dkeyp-98a7.9-203,protein_coding
ENSDART00000143367,si:dkeyp-98a7.9-201,protein_coding
ENSDART00000147605,,protein_coding
ENSDART00000174033,or30bu2-202,protein_coding
ENSDART00000099395,or30bu2-201,protein_coding
ENSDART00000148579,myzap-202,protein_coding
ENSDART00000110265,myzap-201,protein_coding
ENSDART00000014057,rfxank-201,protein_coding
ENSDART00000143189,rfxank-202,protein_coding
ENSDART00000135747,galm-202,processed_transcript
ENSDART00000080339,galm-201,protein_coding
ENSDART00000078625,dpt-201,protein_coding
ENSDART00000167902,or80a9-201,protein_coding
ENSDART00000188157,si:dkey-13p1.4-202,protein_coding
ENSDART00000154933,si:dkey-13p1.4-201,protein_coding
ENSDART00000159100,,lincRNA
ENSDART00000134785,KMT2D-201,protein_coding
ENSDART00000137103,KMT2D-203,protein_coding
ENSDART00000131379,KMT2D-202,protein_coding
ENSDART00000141458,KMT2D-204,protein_coding
ENSDART00000053863,KMT2D-205,protein_coding
ENSDART00000155339,,lincRNA
ENSDART00000155527,,protein_coding
ENSDART00000139882,ranbp3a-201,protein_coding
ENSDART00000189600,,protein_coding
ENSDART00000141504,,protein_coding
ENSDART00000144606,trmt10c-202,protein_coding
ENSDART00000148162,trmt10c-203,protein_coding
ENSDART00000138032,trmt10c-201,retained_intron
ENSDART00000179994,gpbp1l1-202,protein_coding
ENSDART00000165710,gpbp1l1-201,protein_coding
ENSDART00000161747,,lincRNA
ENSDART00000021976,nsa2-201,protein_coding
ENSDART00000186803,rnf20-203,protein_coding
ENSDART00000125309,rnf20-201,protein_coding
ENSDART00000159691,rnf20-202,retained_intron
ENSDART00000143402,si:ch73-52f15.5-202,protein_coding
ENSDART00000133281,si:ch73-52f15.5-201,protein_coding
ENSDART00000147013,si:ch73-52f15.5-203,protein_coding
ENSDART00000157116,cyp8b1.3-202,protein_coding
ENSDART00000012143,cyp8b1.3-201,protein_coding
ENSDART00000165126,gas8-201,retained_intron
ENSDART00000170982,gas8-202,protein_coding
ENSDART00000131420,,protein_coding
ENSDART00000138307,,processed_transcript
ENSDART00000122927,cimip2c-201,protein_coding
ENSDART00000184492,btbd10b-202,protein_coding
ENSDART00000154961,btbd10b-201,protein_coding
ENSDART00000135483,zgc:158412-201,protein_coding
ENSDART00000167149,znf536-203,protein_coding
ENSDART00000160089,znf536-201,processed_transcript
ENSDART00000170390,znf536-204,protein_coding
ENSDART00000183227,znf536-205,protein_coding
ENSDART00000192821,znf536-206,protein_coding
ENSDART00000164284,znf536-202,processed_transcript
ENSDART00000149753,dcst2-201,protein_coding
ENSDART00000135975,,processed_transcript
ENSDART00000137020,bop1-201,protein_coding
ENSDART00000148111,,protein_coding
ENSDART00000065556,polq-201,protein_coding
ENSDART00000185780,polq-202,protein_coding
ENSDART00000189917,polq-203,protein_coding
ENSDART00000126421,six9-202,protein_coding
ENSDART00000078064,six9-201,protein_coding
ENSDART00000115420,ano9b-201,protein_coding
ENSDART00000141736,,protein_coding
ENSDART00000088777,atp13a2-201,protein_coding
ENSDART00000132265,atp13a2-202,protein_coding
ENSDART00000002633,frzb-201,protein_coding
ENSDART00000169168,si:ch211-161h7.4-202,protein_coding
ENSDART00000126239,si:ch211-161h7.4-201,protein_coding
ENSDART00000192111,si:ch211-161h7.4-203,protein_coding
ENSDART00000065461,cldn19-201,protein_coding
ENSDART00000097364,drl-201,protein_coding
ENSDART00000132563,,processed_transcript
