tscriptid,tscriptname,ottdartid,status,ensdartid,tname,comments
ZDB-TSCRIPT-160112-512,arr3b-003,OTTDART00000062860,retained intron,ENSDART00000172785.2,arr3b-204,
ZDB-TSCRIPT-160112-518,si:ch211-127l15.7-001,OTTDART00000062878,,ENSDART00000172875.2,BX005454.1-201,
ZDB-TSCRIPT-160112-835,si:ch211-127l15.7-002,OTTDART00000062879,,ENSDART00000173128.2,BX005454.1-202,
ZDB-TSCRIPT-160112-201,si:ch211-127l15.7-003,OTTDART00000062880,,ENSDART00000168312.3,BX005454.1-203,
ZDB-TSCRIPT-160112-519,si:ch211-127l15.7-004,OTTDART00000062881,published,ENSDART00000173259.2,BX005454.1-204,
ZDB-TSCRIPT-160112-836,si:ch211-127l15.7-005,OTTDART00000062882,,ENSDART00000173389.2,BX005454.1-205,
ZDB-TSCRIPT-160112-523,mospd1-002,OTTDART00000062901,NMD,ENSDART00000173137,,
ZDB-TSCRIPT-160112-524,fhl1a-003,OTTDART00000062904,retained intron,ENSDART00000172940.2,fhl1a-203,
ZDB-TSCRIPT-160112-531,ottdart00000062925,OTTDART00000062925,retained intron,ENSDART00000020936.7,fibpa-202,
ZDB-TSCRIPT-160112-542,cbfb-006,OTTDART00000062958,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-55,tbce-006,OTTDART00000062426,retained intron,ENSDART00000172932.2,tbce-205,
ZDB-TSCRIPT-160112-558,trpc4apa-002,OTTDART00000063007,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-559,pgd-002,OTTDART00000063010,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-615,zfand6-003,OTTDART00000063188,NMD,ENSDART00000172748,,
ZDB-TSCRIPT-160112-616,mesdc2-002,OTTDART00000063191,NMD,ENSDART00000173328,,
ZDB-TSCRIPT-160112-62,tmc8-002,OTTDART00000062449,retained intron,ENSDART00000173265.2,tmc8-203,
ZDB-TSCRIPT-160112-620,dagla-003,OTTDART00000063207,retained intron,ENSDART00000172964.2,dagla-204,
ZDB-TSCRIPT-160112-626,ottdart00000063226,OTTDART00000063226,NMD,ENSDART00000134793,,
ZDB-TSCRIPT-160112-63,tmc6b-003,OTTDART00000062452,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-636,trpv6-002,OTTDART00000037207,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-8 ,cacna1da-003,OTTDART00000062275,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-642,cacna1da-004,OTTDART00000062274,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-647,ipo7-003,OTTDART00000062294,retained intron,ENSDART00000172814.2,ipo7-203,
ZDB-TSCRIPT-160112-650,mib1-005,OTTDART00000062303,retained intron,ENSDART00000163737.2,mib1-203,
ZDB-TSCRIPT-160112-651,per3-003,OTTDART00000062307,retained intron,ENSDART00000173407.2,per3-203,
ZDB-TSCRIPT-160112-652,mmel1-002,OTTDART00000062310,retained intron,ENSDART00000173027.2,mmel1-201,
ZDB-TSCRIPT-160112-653,slc45a1-003,OTTDART00000062313,NMD,ENSDART00000173156,,
ZDB-TSCRIPT-160112-677,zgc:92287-006,OTTDART00000062388,retained intron,ENSDART00000173255.2,zgc:92287-208,
ZDB-TSCRIPT-160112-687,gpr137bb-002,OTTDART00000062419,retained intron,ENSDART00000173188.2,gpr137bb-202,
ZDB-TSCRIPT-091110-532,map7d2b-002,OTTDART00000044573,,ENSDART00000143625.2,map7d2b-203,
ZDB-TSCRIPT-160112-690,map7d2b-003,OTTDART00000062428,NMD,ENSDART00000173220,,
ZDB-TSCRIPT-160112-697,tmc6b-004,OTTDART00000062451,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-702,trappc10-005,OTTDART00000062469,retained intron,ENSDART00000173297.2,trappc10-204,
ZDB-TSCRIPT-160112-704,ankrd13c-002,OTTDART00000062475,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-708,sos1-005,OTTDART00000062487,retained intron,ENSDART00000172829.2,sos1-203,
ZDB-TSCRIPT-160112-711,slc6a1b-002,OTTDART00000062497,retained intron,ENSDART00000172975.2,slc6a1b-202,
ZDB-TSCRIPT-160112-726,timp4a-002,OTTDART00000062545,retained intron,ENSDART00000173041.2,timp4.3-202,
ZDB-TSCRIPT-160112-421,avil-001,OTTDART00000062580,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-738,avil-002,OTTDART00000062581,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-743,hmgb1b-006,OTTDART00000062596,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-758,arap3-002,OTTDART00000062643,retained intron,ENSDART00000173375.2,arap3-202,
ZDB-TSCRIPT-160112-770,si:ch211-190h11.2-004,OTTDART00000062679,retained intron,ENSDART00000172965.2,CR769769.2-204,
ZDB-TSCRIPT-160112-771,si:ch211-190h11.1-003,OTTDART00000062682,retained intron,ENSDART00000173342.2,CR769769.1-208,
ZDB-TSCRIPT-160112-774,si:ch211-190h11.1-008,OTTDART00000062691,retained intron,ENSDART00000147018.4,CR769769.1-207,
ZDB-TSCRIPT-160112-780,nox1-002,OTTDART00000062709,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-801,csnk1a1-006,OTTDART00000062774,retained intron,ENSDART00000173370.2,csnk1a1-207,
ZDB-TSCRIPT-160112-484,csnk1a1-007,OTTDART00000062773,,ENSDART00000172866.2,csnk1a1-204,
ZDB-TSCRIPT-160112-803,uqcrq-003,OTTDART00000062780,retained intron,ENSDART00000173300.2,uqcrq-203,
ZDB-TSCRIPT-160112-808,map1lc3cl-002,OTTDART00000062796,retained intron,ENSDART00000173065.2,map1lc3cl-202,
ZDB-TSCRIPT-141209-582,si:dkey-286h17.4-001,OTTDART00000060133,,ENSDART00000158722.2,BX511223.1-201,
ZDB-TSCRIPT-160112-809,si:dkey-286h17.4-002,OTTDART00000062799,retained intron,ENSDART00000172887.2,BX511223.1-202,
ZDB-TSCRIPT-160112-175,si:dkey-286h17.4-003,OTTDART00000062800,,ENSDART00000173338.2,BX511223.1-203,
ZDB-TSCRIPT-160112-811,asb5a-002,OTTDART00000062805,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-844,ubl3b-003,OTTDART00000062914,retained intron,ENSDART00000172856.2,ubl3b-203,
ZDB-TSCRIPT-160112-845,slc7a3b-002,OTTDART00000062917,retained intron,ENSDART00000172809.2,slc7a3b-202,
ZDB-TSCRIPT-160112-849,zdhhc2-002,OTTDART00000062929,NMD,ENSDART00000173273,,
ZDB-TSCRIPT-160112-853,cyp4v7-002,OTTDART00000062941,retained intron,ENSDART00000172810.2,cyp4v7-201,
ZDB-TSCRIPT-160112-859,cbfb-011,OTTDART00000062959,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-86,hnrnpa0a-003,OTTDART00000062527,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-874,rnd1a-002,OTTDART00000063005,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-875,kif1bp-002,OTTDART00000063008,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-876,gtf2f1-006,OTTDART00000063011,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-88,fam13b-002,OTTDART00000062533,NMD,ENSDART00000172784,,
ZDB-TSCRIPT-160112-911,clcn3-004,OTTDART00000063120,retained intron,ENSDART00000172859.2,clcn3-203,
ZDB-TSCRIPT-160112-932,mesdc2-003,OTTDART00000063189,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-947,si:ch1073-456m8.1-002,OTTDART00000063239,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-949,ntrk3b-002,OTTDART00000063245,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160112-952,rcn1-002,OTTDART00000063254,retained intron,ENSDART00000173136.2,rcn1-202,
ZDB-TSCRIPT-160112-731,si:cabz01069324.1-001,OTTDART00000062560,,ENSDART00000172849.2,CABZ01069324.1-201,
ZDB-TSCRIPT-160112-97,si:cabz01069324.1-002,OTTDART00000062561,retained intron,ENSDART00000173251.2,CABZ01069324.1-202,
ZDB-TSCRIPT-160623-11,coro1b-002,OTTDART00000063287,retained intron,ENSDART00000173801.2,coro1b-202,
ZDB-TSCRIPT-160623-110,myo1ea-002,OTTDART00000063598,retained intron,ENSDART00000173626.2,myo1ea-203,
ZDB-TSCRIPT-160623-117,igdcc4-002,OTTDART00000063619,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-165,fhod1-002,OTTDART00000063767,retained intron,ENSDART00000173639.2,fhod1-202,
ZDB-TSCRIPT-160623-18,si:ch73-71d17.1-003,OTTDART00000063308,retained intron,ENSDART00000173570.2,AMDHD1-201,
ZDB-TSCRIPT-160623-183,frmd5-005,OTTDART00000063825,retained intron,ENSDART00000173591.2,frmd5-203,
ZDB-TSCRIPT-160623-389,frmd5-001,OTTDART00000063750,,ENSDART00000110409.5,frmd5-201,
ZDB-TSCRIPT-160623-19,si:ch211-212k18.6-002,OTTDART00000063311,retained intron,ENSDART00000173922.2,si:ch211-212k18.6-202,
ZDB-TSCRIPT-160623-201,c6ast3-002,OTTDART00000063880,NMD,ENSDART00000174004,,
ZDB-TSCRIPT-160623-203,slc8b1-002,OTTDART00000063886,retained intron,ENSDART00000173867.2,slc8b1-202,
ZDB-TSCRIPT-160623-205,tnnt3b-013,OTTDART00000063892,retained intron,ENSDART00000173971.2,tnnt3b-216,
ZDB-TSCRIPT-160623-216,ube3c-003,OTTDART00000063925,retained intron,ENSDART00000173670.2,ube3c-202,
ZDB-TSCRIPT-160623-678,scrib-003,OTTDART00000063939,,ENSDART00000173655.2,scrib-204,
ZDB-TSCRIPT-160623-220,scrib-004,OTTDART00000063940,retained intron,ENSDART00000173740.3,scrib-206,
ZDB-TSCRIPT-160623-450,scrib-005,OTTDART00000063941,,ENSDART00000173814.2,scrib-207,
ZDB-TSCRIPT-160623-679,scrib-006,OTTDART00000063942,,ENSDART00000173474.2,scrib-203,
ZDB-TSCRIPT-160623-226,si:dkey-10f23.2-003,OTTDART00000063958,retained intron,ENSDART00000173779.2,NFX1-202,
ZDB-TSCRIPT-160623-235,eml3-002,OTTDART00000063269,retained intron,ENSDART00000173501.2,eml3-202,
ZDB-TSCRIPT-160623-250,si:ch211-212k18.7-005,OTTDART00000063315,retained intron,ENSDART00000173874.2,si:ch211-212k18.7-204,
ZDB-TSCRIPT-160623-251,si:ch211-212k18.8-003,OTTDART00000063318,retained intron,ENSDART00000173766.2,si:ch211-212k18.8-203,
ZDB-TSCRIPT-160623-256,si:ch211-212k18.13-002,OTTDART00000063334,retained intron,ENSDART00000173949.2,si:ch211-212k18.13-202,
ZDB-TSCRIPT-160623-257,tkfc-002,OTTDART00000063337,retained intron,ENSDART00000173858.2,tkfc-202,
ZDB-TSCRIPT-160623-261,ehbp1l1a-003,OTTDART00000063349,retained intron,ENSDART00000173482.2,ehbp1l1a-202,
ZDB-TSCRIPT-160623-272,ntn4-002,OTTDART00000063385,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-274,ntn5-002,OTTDART00000063391,retained intron,ENSDART00000173755.2,ntn5-201,
ZDB-TSCRIPT-160623-28,si:dkey-9k7.3-002,OTTDART00000063339,retained intron,ENSDART00000173849.2,si:dkey-9k7.3-202,
ZDB-TSCRIPT-160623-281,mettl3-002,OTTDART00000063412,retained intron,ENSDART00000173887.2,mettl3-202,
ZDB-TSCRIPT-160623-285,si:dkey-165a24.9-002,OTTDART00000063424,retained intron,ENSDART00000173662.2,si:dkey-165a24.9-201,
ZDB-TSCRIPT-160623-294,acin1b-003,OTTDART00000063453,retained intron,ENSDART00000173902.2,acin1b-203,
ZDB-TSCRIPT-160623-302,rps13-003,OTTDART00000063478,retained intron,ENSDART00000173822.2,rps13-203,
ZDB-TSCRIPT-160623-304,mark2b-003,OTTDART00000063485,retained intron,ENSDART00000173644.2,mark2b-203,
ZDB-TSCRIPT-160623-310,dysf-003,OTTDART00000063503,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-546,si:ch211-153n19.3-003,OTTDART00000063527,,ENSDART00000173815.2,CT027989.1-202,
ZDB-TSCRIPT-160623-317,si:ch211-153n19.3-002,OTTDART00000063526,retained intron,ENSDART00000174010.2,CT027989.1-201,
ZDB-TSCRIPT-160623-326,frmd5-002,OTTDART00000063557,NMD,ENSDART00000173582,,
ZDB-TSCRIPT-160623-333,zgc:172079-004,OTTDART00000063578,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-334,eif4a1a-005,OTTDART00000063581,retained intron,ENSDART00000173617,,
ZDB-TSCRIPT-160623-350,mettl15-003,OTTDART00000063630,retained intron,ENSDART00000173948.2,mettl15-202,
ZDB-TSCRIPT-160623-355,si:ch211-194p6.8-002,OTTDART00000063645,retained intron,ENSDART00000173753.2,itln2-203,
ZDB-TSCRIPT-160623-363,dnaaf1-002,OTTDART00000063670,NMD,ENSDART00000173853,,
ZDB-TSCRIPT-160623-381,smad6a-002,OTTDART00000063726,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-387,madd-004,OTTDART00000063744,retained intron,ENSDART00000173988.2,madd-207,
ZDB-TSCRIPT-160623-157,madd-006,OTTDART00000063743,,ENSDART00000173526.2,madd-203,
ZDB-TSCRIPT-160623-388,nr1h3-002,OTTDART00000063747,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-617,nr1h3-003,OTTDART00000063748,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-159,nr1h3-004,OTTDART00000063749,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-398,esrp2-004,OTTDART00000063777,NMD,ENSDART00000173803,,
ZDB-TSCRIPT-160623-403,slc12a4-003,OTTDART00000063793,retained intron,ENSDART00000173917.2,slc12a4-203,
ZDB-TSCRIPT-160623-406,irx3a-002,OTTDART00000063803,retained intron,ENSDART00000168658.3,irx3a-202,
ZDB-TSCRIPT-160623-414,ambra1a-006,OTTDART00000063829,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-422,psmc3-003,OTTDART00000063854,NMD,ENSDART00000173478,,
ZDB-TSCRIPT-160623-432,dgkza-006,OTTDART00000063884,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-433,tnni2b.1-005,OTTDART00000063887,retained intron,ENSDART00000173783.2,ENSDART00000173783.2,
ZDB-TSCRIPT-160623-435,tnnt3b-014,OTTDART00000063893,retained intron,ENSDART00000173520.2,tnnt3b-211,
ZDB-TSCRIPT-160623-446,ube3c-002,OTTDART00000063926,retained intron,ENSDART00000173731.2,ube3c-203,
ZDB-TSCRIPT-160623-448,si:ch211-105d1.3-001,OTTDART00000063934,to be experimentally confirmed,ENSDART00000173524.2,CU041319.2-201,
ZDB-TSCRIPT-160623-449,scrib-002,OTTDART00000063938,retained intron,ENSDART00000173878.2,scrib-208,
ZDB-TSCRIPT-160623-45,si:dkey-33c9.8-002,OTTDART00000063393,NMD,ENSDART00000173773,,
ZDB-TSCRIPT-160623-456,si:dkey-10f23.2-002,OTTDART00000063959,retained intron,ENSDART00000173615.2,NFX1-204,
ZDB-TSCRIPT-160623-457,cacna2d2a-003,OTTDART00000063962,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-470,trmt10a-002,OTTDART00000063289,retained intron,ENSDART00000173730.2,trmt10a-203,
ZDB-TSCRIPT-160623-476,si:ch73-71d17.1-002,OTTDART00000063307,retained intron,ENSDART00000173952.2,AMDHD1-203,
ZDB-TSCRIPT-160623-480,si:ch211-212k18.8-004,OTTDART00000063319,retained intron,ENSDART00000173684.2,si:ch211-212k18.8-202,
ZDB-TSCRIPT-160623-492,ottdart00000063356,OTTDART00000063356,retained intron,ENSDART00000173645.2,focad-202,
ZDB-TSCRIPT-160623-496,st5-003,OTTDART00000063371,retained intron,ENSDART00000173592.2,st5-204,
ZDB-TSCRIPT-160623-504,si:dkey-19b23.13-002,OTTDART00000063395,retained intron,ENSDART00000173488.2,si:dkey-19b23.13-202,
ZDB-TSCRIPT-160623-505,sat2a-003,OTTDART00000063398,NMD,ENSDART00000173621,,
ZDB-TSCRIPT-160623-290,si:ch73-19m13.1-001,OTTDART00000063439,,ENSDART00000173479.2,CR388231.5-201,
ZDB-TSCRIPT-160623-519,si:ch73-19m13.1-003,OTTDART00000063442,retained intron,ENSDART00000173979.2,CR388231.5-202,
ZDB-TSCRIPT-160623-520,si:dkey-183c6.7-002,OTTDART00000063445,retained intron,ENSDART00000173794.2,si:dkey-183c6.7-203,
ZDB-TSCRIPT-160623-525,si:ch211-216p19.6-002,OTTDART00000063460,NMD,ENSDART00000038118,,
ZDB-TSCRIPT-160623-533,rcor2-005,OTTDART00000063486,retained intron,ENSDART00000174002.2,rcor2-205,
ZDB-TSCRIPT-160623-309,si:ch73-156h21.1-001,OTTDART00000063500,,ENSDART00000173677.2,CU929416.1-204,
ZDB-TSCRIPT-160623-80,si:ch73-156h21.1-002,OTTDART00000063502,,ENSDART00000173480.2,CU929416.1-202,
ZDB-TSCRIPT-160623-538,si:ch73-156h21.1-003,OTTDART00000063501,retained intron,ENSDART00000173657.2,CU929416.1-201,
ZDB-TSCRIPT-160623-79,si:ch73-156h21.1-004,OTTDART00000063499,,ENSDART00000173933.2,CU929416.1-203,
ZDB-TSCRIPT-160623-542,mtmr1a-002,OTTDART00000063515,retained intron,ENSDART00000173819.2,mtmr1a-203,
ZDB-TSCRIPT-160623-547,acd-003,OTTDART00000063531,retained intron,ENSDART00000173960.2,acd-203,
ZDB-TSCRIPT-160623-557,si:ch211-196f2.3-002,OTTDART00000063564,retained intron,ENSDART00000173997.2,si:ch211-196f2.3-202,
ZDB-TSCRIPT-160623-561,zgc:172079-001,OTTDART00000063576,NMD,ENSDART00000173666,,
ZDB-TSCRIPT-160623-563,si:dkey-62k3.5-002,OTTDART00000063582,retained intron,ENSDART00000173708.2,si:dkey-62k3.5-201,
ZDB-TSCRIPT-160623-564,si:dkey-62k3.6-002,OTTDART00000063585,retained intron,ENSDART00000173983.2,si:dkey-62k3.6-203,
ZDB-TSCRIPT-160623-570,apba2b-003,OTTDART00000063603,retained intron,ENSDART00000173834.2,apba2b-203,
ZDB-TSCRIPT-160623-571,tjp1a-004,OTTDART00000063606,retained intron,ENSDART00000173846.2,tjp1a-208,
ZDB-TSCRIPT-160623-577,cars-003,OTTDART00000063625,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-58,ccnb3-003,OTTDART00000063432,retained intron,ENSDART00000041619.9,ccnb3-201,
ZDB-TSCRIPT-160623-581,spi1b-003,OTTDART00000063637,retained intron,ENSDART00000173776.2,spi1b-204,
ZDB-TSCRIPT-121213-535,drap1-002,OTTDART00000057896,,ENSDART00000152210.2,drap1-202,
ZDB-TSCRIPT-160623-588,drap1-003,OTTDART00000063659,retained intron,ENSDART00000173901.2,drap1-203,
ZDB-TSCRIPT-160623-592,gnao1b-002,OTTDART00000063671,NMD,ENSDART00000173692,,
ZDB-TSCRIPT-160623-594,dapk2a-002,OTTDART00000063677,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-604,si:cabz01007802.1-002,OTTDART00000063709,retained intron,ENSDART00000173624.2,si:cabz01007802.1-202,
ZDB-TSCRIPT-160623-607,tle3b-004,OTTDART00000063718,retained intron,ENSDART00000173704.2,tle3b-204,
ZDB-TSCRIPT-160623-61,si:ch73-19m13.1-002,OTTDART00000063443,retained intron,ENSDART00000173528.2,CR388231.5-203,
ZDB-TSCRIPT-160623-615,madd-005,OTTDART00000063742,retained intron,ENSDART00000173605.2,madd-204,
ZDB-TSCRIPT-160623-632,slc12a4-002,OTTDART00000063794,retained intron,ENSDART00000173543.2,slc12a4-202,
ZDB-TSCRIPT-160623-636,papd5-002,OTTDART00000063807,retained intron,ENSDART00000173563.2,tent4b-202,
ZDB-TSCRIPT-160623-642,ambra1a-002,OTTDART00000063827,retained intron,ENSDART00000173695,,
ZDB-TSCRIPT-160623-185,ambra1a-005,OTTDART00000063831,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160623-643,ambra1a-004,OTTDART00000063830,retained intron,ENSDART00000173734,,
ZDB-TSCRIPT-160623-649,slc7a9-004,OTTDART00000063849,NMD,ENSDART00000173635,,
ZDB-TSCRIPT-160623-659,c6ast4-003,OTTDART00000063879,NMD,ENSDART00000173943,,
ZDB-TSCRIPT-160623-660,atg13-004,OTTDART00000063882,NMD,ENSDART00000173462,,
ZDB-TSCRIPT-160623-667,si:dkey-150l7.11-001,OTTDART00000063903,to be experimentally confirmed,ENSDART00000173667.2,BX957297.3-201,
ZDB-TSCRIPT-160623-672,esyt2b-002,OTTDART00000063918,retained intron,ENSDART00000173869.2,esyt2b-203,
ZDB-TSCRIPT-160623-445,dnajb6b-003,OTTDART00000063923,,ENSDART00000173661.2,dnajb6b-202,
ZDB-TSCRIPT-160623-674,dnajb6b-002,OTTDART00000063924,retained intron,ENSDART00000173813.2,dnajb6b-203,
ZDB-TSCRIPT-160623-675,nom1-003,OTTDART00000063927,retained intron,ENSDART00000173839.2,nom1-203,
ZDB-TSCRIPT-160623-677,puf60b-003,OTTDART00000063936,retained intron,ENSDART00000173827.2,puf60b-206,
ZDB-TSCRIPT-090929-7812,arrb2b-002,OTTDART00000025036,,ENSDART00000146323.2,arrb2b-202,
ZDB-TSCRIPT-160623-86,arrb2b-003,OTTDART00000063522,retained intron,ENSDART00000173610.2,arrb2b-203,
ZDB-TSCRIPT-160623-550,vps13c-003,OTTDART00000063543,,ENSDART00000173884.2,vps13c-202,
ZDB-TSCRIPT-160623-92,vps13c-005,OTTDART00000063544,retained intron,ENSDART00000173925.2,vps13c-203,
ZDB-TSCRIPT-160623-97,frmd5-003,OTTDART00000063559,retained intron,ENSDART00000173594.2,frmd5-204,
ZDB-TSCRIPT-160919-1,si:ch211-107m4.1-002,OTTDART00000061170,retained intron,ENSDART00000174162.2,si:ch211-107m4.1-202,
ZDB-TSCRIPT-160919-108,ms4a17a.12-003,OTTDART00000064329,retained intron,ENSDART00000174040.2,ms4a17a.12-204,
ZDB-TSCRIPT-160919-11,mfap1-002,OTTDART00000064002,retained intron,ENSDART00000174288.2,mfap1-202,
ZDB-TSCRIPT-160919-12,serinc4-002,OTTDART00000064005,retained intron,ENSDART00000174074.2,serinc4-202,
ZDB-TSCRIPT-160919-13,crtc3-002,OTTDART00000064008,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-132,zgc:171727-004,OTTDART00000064408,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-141,si:ch73-170d6.2-002,OTTDART00000064435,NMD,ENSDART00000174241,,
ZDB-TSCRIPT-160919-146,smyd5-002,OTTDART00000061171,retained intron,ENSDART00000174265.2,smyd5-202,
ZDB-TSCRIPT-160919-148,cpeb1b-003,OTTDART00000063976,retained intron,ENSDART00000174024.2,cpeb1b-203,
ZDB-TSCRIPT-160919-292,cpeb1b-004,OTTDART00000063977,,ENSDART00000174145.2,cpeb1b-204,
ZDB-TSCRIPT-160919-156,ttc17-002,OTTDART00000064000,retained intron,ENSDART00000174083.2,ttc17-202,
ZDB-TSCRIPT-160919-163,si:ch211-198h5.4-002,OTTDART00000064021,retained intron,ENSDART00000174123.2,BX322787.1-202,
ZDB-TSCRIPT-160919-164,si:dkey-10f23.2-004,OTTDART00000064024,retained intron,ENSDART00000174357.2,NFX1-203,
ZDB-TSCRIPT-160919-171,rps4x-004,OTTDART00000064049,retained intron,ENSDART00000174131.2,rps4x-204,
ZDB-TSCRIPT-160919-172,hdac8-003,OTTDART00000064052,NMD,ENSDART00000174307,,
ZDB-TSCRIPT-160919-174,got2b-002,OTTDART00000064058,retained intron,ENSDART00000174176.2,got2b-202,
ZDB-TSCRIPT-160919-175,si:ch211-122f10.4-003,OTTDART00000064061,retained intron,ENSDART00000174120.2,si:ch211-122f10.4-203,
ZDB-TSCRIPT-160919-19,vps35-004,OTTDART00000064026,retained intron,ENSDART00000174168,,
ZDB-TSCRIPT-160919-192,zgc:92818-003,OTTDART00000064123,retained intron,ENSDART00000174259.2,zgc:92818-203,
ZDB-TSCRIPT-160919-193,si:ch211-12p8.2-001,OTTDART00000064128,to be experimentally confirmed,ENSDART00000174025.2,AL772146.2-201,
ZDB-TSCRIPT-160919-196,si:cabz01113374.3-002,OTTDART00000064144,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-197,si:cabz01113374.3-005,OTTDART00000064147,retained intron,ENSDART00000174139,,
ZDB-TSCRIPT-160919-20,orc6-002,OTTDART00000064029,retained intron,ENSDART00000174352.2,orc6-205,
ZDB-TSCRIPT-160919-201,tubgcp4-002,OTTDART00000064165,retained intron,ENSDART00000174329.2,tubgcp4-203,
ZDB-TSCRIPT-160919-212,rpap3-002,OTTDART00000064200,retained intron,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-141209-2887,eps8-001,OTTDART00000054038,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-67,eps8-003,OTTDART00000064202,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-213,eps8-002,OTTDART00000064203,NMD,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-219,katnb1-004,OTTDART00000064222,retained intron,ENSDART00000174255.2,katnb1-205,
ZDB-TSCRIPT-160919-73,katnb1-005,OTTDART00000064221,,ENSDART00000174228.2,katnb1-204,
ZDB-TSCRIPT-160919-224,tcf12-009,OTTDART00000064238,retained intron,ENSDART00000174049.2,tcf12-208,
ZDB-TSCRIPT-160919-380,si:cabz01015815.1-001,OTTDART00000064277,,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-236,si:cabz01015815.1-002,OTTDART00000064276,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-253,ms4a17a.6-002,OTTDART00000064327,retained intron,ENSDART00000174283.2,ms4a17a.6-202,
ZDB-TSCRIPT-160919-257,si:cabz01066312.1-004,OTTDART00000064339,retained intron,ENSDART00000174088.2,CABZ01066312.1-201,
ZDB-TSCRIPT-160919-275,si:cabz01021433.2-002,OTTDART00000064400,retained intron,ENSDART00000174359.2,CABZ01021433.1-201,
ZDB-TSCRIPT-160919-293,sin3ab-002,OTTDART00000063980,retained intron,ENSDART00000174381.2,sin3ab-203,
ZDB-TSCRIPT-160919-298,cd44a-002,OTTDART00000063995,retained intron,ENSDART00000174188.2,cd44a-202,
ZDB-TSCRIPT-160919-311,col4a5-002,OTTDART00000064038,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-312,gc2-002,OTTDART00000064041,artifact,,,no Ensembl ID match.  transcript withdrawn?
ZDB-TSCRIPT-160919-316,hdac8-004,OTTDART00000064053,retained intron,ENSDART00000174282.2,hdac8-204,
