tscriptid,ottdartid,ensdartid,comments
ZDB-TSCRIPT-110325-2301,OTTDART00000049341,ENSDART00000158896.2,
ZDB-TSCRIPT-110325-2303,OTTDART00000049352,ENSDART00000165612.2,
ZDB-TSCRIPT-141209-286,OTTDART00000049354,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-1397,OTTDART00000049358,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-1398,OTTDART00000049361,ENSDART00000148489.2,
ZDB-TSCRIPT-110325-491,OTTDART00000049363,ENSDART00000148752.2,
ZDB-TSCRIPT-110325-2308,OTTDART00000049368,ENSDART00000148605.2,
ZDB-TSCRIPT-110325-493,OTTDART00000049369,ENSDART00000149271.2,
ZDB-TSCRIPT-110325-495,OTTDART00000049375,ENSDART00000149948.3,
ZDB-TSCRIPT-110325-1403,OTTDART00000049376,ENSDART00000149567.2,
ZDB-TSCRIPT-110325-2311,OTTDART00000049377,ENSDART00000148803.2,
ZDB-TSCRIPT-110325-496,OTTDART00000049378,ENSDART00000149037.2,
ZDB-TSCRIPT-110325-501,OTTDART00000049393,ENSDART00000148868.2,
ZDB-TSCRIPT-110325-504,OTTDART00000049407,ENSDART00000149951.2,
ZDB-TSCRIPT-110325-1412,OTTDART00000049408,ENSDART00000150088.2,
ZDB-TSCRIPT-110325-2320,OTTDART00000049409,ENSDART00000148845.2,
ZDB-TSCRIPT-110325-505,OTTDART00000049410,ENSDART00000148963.2,
ZDB-TSCRIPT-110325-1413,OTTDART00000049411,ENSDART00000148422.2,
ZDB-TSCRIPT-110325-510,OTTDART00000049426,ENSDART00000149227.2,
ZDB-TSCRIPT-110325-511,OTTDART00000049429,ENSDART00000149652.2,
ZDB-TSCRIPT-110325-1419,OTTDART00000049430,ENSDART00000148832.2,
ZDB-TSCRIPT-110325-1422,OTTDART00000049439,ENSDART00000149676.2,
ZDB-TSCRIPT-110325-515,OTTDART00000049441,ENSDART00000149459.2,
ZDB-TSCRIPT-110325-1423,OTTDART00000049442,ENSDART00000149056.2,
ZDB-TSCRIPT-110325-516,OTTDART00000049444,ENSDART00000148874.2,
ZDB-TSCRIPT-110325-2341,OTTDART00000049473,ENSDART00000148807.2,
ZDB-TSCRIPT-110325-2347,OTTDART00000049493,ENSDART00000149693.2,
ZDB-TSCRIPT-110325-2352,OTTDART00000049509,ENSDART00000149839.2,
ZDB-TSCRIPT-110325-1450,OTTDART00000049529,ENSDART00000148407.2,
ZDB-TSCRIPT-110325-1468,OTTDART00000049584,ENSDART00000148558.2,
ZDB-TSCRIPT-110325-2384,OTTDART00000049610,ENSDART00000149273.2,
ZDB-TSCRIPT-110325-1477,OTTDART00000049612,ENSDART00000149943.2,
ZDB-TSCRIPT-131113-3358,OTTDART00000049618,ENSDART00000154601.2,
ZDB-TSCRIPT-110325-2391,OTTDART00000049659,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-290,OTTDART00000049674,ENSDART00000161607.2,
ZDB-TSCRIPT-141209-2732,OTTDART00000049676,ENSDART00000171844.2,
ZDB-TSCRIPT-141209-291,OTTDART00000049677,ENSDART00000162870.2,
ZDB-TSCRIPT-110325-2398,OTTDART00000049694,ENSDART00000148443.2,
ZDB-TSCRIPT-131113-3371,OTTDART00000049697,ENSDART00000154078.2,
ZDB-TSCRIPT-131113-184,OTTDART00000049729,ENSDART00000153996.3,
ZDB-TSCRIPT-131113-3380,OTTDART00000049767,ENSDART00000153865.2,
ZDB-TSCRIPT-110325-602,OTTDART00000049778,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2423,OTTDART00000049822,ENSDART00000148477.2,
ZDB-TSCRIPT-110325-613,OTTDART00000049838,ENSDART00000148410.2,
ZDB-TSCRIPT-120213-11,OTTDART00000049843,ENSDART00000151290.3,
ZDB-TSCRIPT-110325-2431,OTTDART00000049847,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-616,OTTDART00000049848,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-356,OTTDART00000051366,ENSDART00000150737.3,
ZDB-TSCRIPT-130528-9,OTTDART00000049862,ENSDART00000153354.3,
ZDB-TSCRIPT-141209-292,OTTDART00000049870,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-2733,OTTDART00000049872,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-641,OTTDART00000049973,ENSDART00000149436.3,
ZDB-TSCRIPT-110325-1549,OTTDART00000049974,ENSDART00000149937.2,
ZDB-TSCRIPT-121213-681,OTTDART00000049975,ENSDART00000138870.3,
ZDB-TSCRIPT-121213-60,OTTDART00000049976,ENSDART00000152233.2,
ZDB-TSCRIPT-121213-366,OTTDART00000049977,ENSDART00000152764.3,
ZDB-TSCRIPT-131113-208,OTTDART00000049980,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-209,OTTDART00000049983,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-1550,OTTDART00000049992,ENSDART00000137471.3,
ZDB-TSCRIPT-131113-1799,OTTDART00000049993,ENSDART00000154290.2,
ZDB-TSCRIPT-131113-215,OTTDART00000050010,ENSDART00000154356.2,
ZDB-TSCRIPT-131113-1804,OTTDART00000050020,ENSDART00000153802.2,
ZDB-TSCRIPT-131113-218,OTTDART00000050025,ENSDART00000155975.2,
ZDB-TSCRIPT-131113-1806,OTTDART00000050029,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-220,OTTDART00000050031,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1808,OTTDART00000050035,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2466,OTTDART00000050063,ENSDART00000170444.2,
ZDB-TSCRIPT-110325-660,OTTDART00000050098,ENSDART00000148766.3,
ZDB-TSCRIPT-110325-2476,OTTDART00000050100,ENSDART00000148842.2,
ZDB-TSCRIPT-110325-1569,OTTDART00000050102,ENSDART00000148549.2,
ZDB-TSCRIPT-110325-1570,OTTDART00000050106,ENSDART00000149621.3,
ZDB-TSCRIPT-110325-2478,OTTDART00000050107,ENSDART00000148658.3,
ZDB-TSCRIPT-110325-663,OTTDART00000050108,ENSDART00000148897.3,
ZDB-TSCRIPT-110325-664,OTTDART00000050111,ENSDART00000148589.2,
ZDB-TSCRIPT-110325-1572,OTTDART00000050112,ENSDART00000148913.2,
ZDB-TSCRIPT-110325-2480,OTTDART00000050113,ENSDART00000149770.3,
ZDB-TSCRIPT-110325-669,OTTDART00000050127,ENSDART00000150057.2,
ZDB-TSCRIPT-110325-2485,OTTDART00000050129,ENSDART00000150179.2,
ZDB-TSCRIPT-141209-1518,OTTDART00000050149,ENSDART00000163859.2,
ZDB-TSCRIPT-110325-1589,OTTDART00000050171,ENSDART00000171077.2,
ZDB-TSCRIPT-110325-1598,OTTDART00000050205,ENSDART00000150085.3,
ZDB-TSCRIPT-110325-2506,OTTDART00000050206,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1816,OTTDART00000050228,ENSDART00000113395.3,
ZDB-TSCRIPT-110325-704,OTTDART00000050262,ENSDART00000012692.9,
ZDB-TSCRIPT-110325-2521,OTTDART00000050267,ENSDART00000149052.2,
ZDB-TSCRIPT-131113-237,OTTDART00000050274,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1823,OTTDART00000050275,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-241,OTTDART00000050302,ENSDART00000155499.2,
ZDB-TSCRIPT-110325-1624,OTTDART00000050327,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2538,OTTDART00000050353,ENSDART00000148851.2,
ZDB-TSCRIPT-110325-1631,OTTDART00000050355,ENSDART00000052357.6,
ZDB-TSCRIPT-110325-1644,OTTDART00000050412,ENSDART00000149496.2,
ZDB-TSCRIPT-141209-299,OTTDART00000050421,ENSDART00000171761.2,
ZDB-TSCRIPT-141209-1519,OTTDART00000050422,ENSDART00000169403.2,
ZDB-TSCRIPT-131113-3435,OTTDART00000050439,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3439,OTTDART00000050486,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-755,OTTDART00000050494,ENSDART00000169772.2,
ZDB-TSCRIPT-131113-258,OTTDART00000050507,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1842,OTTDART00000050508,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-259,OTTDART00000050510,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-1843,OTTDART00000050511,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-260,OTTDART00000050513,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2579,OTTDART00000050539,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3447,OTTDART00000050555,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3448,OTTDART00000050570,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2590,OTTDART00000050605,ENSDART00000150173.2,
ZDB-TSCRIPT-110325-1688,OTTDART00000050646,ENSDART00000148629.2,
ZDB-TSCRIPT-131113-1864,OTTDART00000050662,ENSDART00000156810.2,
ZDB-TSCRIPT-110325-790,OTTDART00000050682,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-797,OTTDART00000050729,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1527,OTTDART00000050777,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-305,OTTDART00000050779,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-141209-1528,OTTDART00000050780,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110325-2625,OTTDART00000050790,ENSDART00000150020.2,
ZDB-TSCRIPT-110325-1743,OTTDART00000050877,ENSDART00000149841.2,
ZDB-TSCRIPT-110325-842,OTTDART00000050901,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-290,OTTDART00000052589,ENSDART00000150656.2,
ZDB-TSCRIPT-131113-1875,OTTDART00000051048,ENSDART00000171025.2,
ZDB-TSCRIPT-131113-290,OTTDART00000051086,ENSDART00000153872.2,
ZDB-TSCRIPT-131113-1878,OTTDART00000051087,ENSDART00000157144.2,
ZDB-TSCRIPT-110325-1800,OTTDART00000051121,ENSDART00000171696.2,
ZDB-TSCRIPT-110325-2709,OTTDART00000051125,ENSDART00000165560.2,
ZDB-TSCRIPT-110325-2716,OTTDART00000051156,ENSDART00000148638.2,
ZDB-TSCRIPT-110325-2718,OTTDART00000051170,ENSDART00000149448.2,
ZDB-TSCRIPT-131113-3479,OTTDART00000051194,ENSDART00000156847.2,
ZDB-TSCRIPT-110912-20,OTTDART00000051203,ENSDART00000150335.2,
ZDB-TSCRIPT-110912-22,OTTDART00000051209,ENSDART00000136106.4,
ZDB-TSCRIPT-110912-24,OTTDART00000051237,ENSDART00000150475.2,
ZDB-TSCRIPT-110912-329,OTTDART00000051273,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-304,OTTDART00000051278,ENSDART00000156496.2,
ZDB-TSCRIPT-131113-305,OTTDART00000051281,ENSDART00000153535.2,
ZDB-TSCRIPT-141209-2762,OTTDART00000051282,ENSDART00000163439.2,
ZDB-TSCRIPT-110912-626,OTTDART00000051283,ENSDART00000150309.2,
ZDB-TSCRIPT-110912-32,OTTDART00000051287,ENSDART00000157543.2,
ZDB-TSCRIPT-110912-628,OTTDART00000051289,ENSDART00000158078.2,
ZDB-TSCRIPT-110912-335,OTTDART00000051297,ENSDART00000158368.2,
ZDB-TSCRIPT-110912-37,OTTDART00000051302,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3487,OTTDART00000051326,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-44,OTTDART00000051328,ENSDART00000150834.2,
ZDB-TSCRIPT-110912-346,OTTDART00000051335,ENSDART00000162906.2,
ZDB-TSCRIPT-110912-352,OTTDART00000051353,ENSDART00000150481.2,
ZDB-TSCRIPT-110912-648,OTTDART00000051354,ENSDART00000150531.2,
ZDB-TSCRIPT-110912-353,OTTDART00000051356,ENSDART00000189984.1,
ZDB-TSCRIPT-110912-652,OTTDART00000051367,ENSDART00000165092.2,
ZDB-TSCRIPT-110912-57,OTTDART00000051368,ENSDART00000162846.2,
ZDB-TSCRIPT-110912-359,OTTDART00000051375,ENSDART00000150435.2,
ZDB-TSCRIPT-110912-656,OTTDART00000051379,ENSDART00000150462.2,
ZDB-TSCRIPT-110912-657,OTTDART00000051382,ENSDART00000150563.2,
ZDB-TSCRIPT-110912-62,OTTDART00000051383,ENSDART00000150323.2,
ZDB-TSCRIPT-110912-63,OTTDART00000051386,ENSDART00000150536.2,
ZDB-TSCRIPT-141209-319,OTTDART00000051405,ENSDART00000160451.2,
ZDB-TSCRIPT-141209-320,OTTDART00000051408,ENSDART00000167160.2,
ZDB-TSCRIPT-110912-663,OTTDART00000051410,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-68,OTTDART00000051411,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-368,OTTDART00000051412,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-664,OTTDART00000051413,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-75,OTTDART00000051445,ENSDART00000141640.3,
ZDB-TSCRIPT-110912-677,OTTDART00000051472,ENSDART00000158775.2,
ZDB-TSCRIPT-131113-3490,OTTDART00000051477,ENSDART00000153521.3,
ZDB-TSCRIPT-131113-308,OTTDART00000051478,ENSDART00000155980.2,
ZDB-TSCRIPT-110912-398,OTTDART00000051529,ENSDART00000150502.2,
ZDB-TSCRIPT-131113-3491,OTTDART00000051531,ENSDART00000155001.2,
ZDB-TSCRIPT-131113-1891,OTTDART00000051539,ENSDART00000156889.2,
ZDB-TSCRIPT-131113-312,OTTDART00000051545,ENSDART00000157011.2,
ZDB-TSCRIPT-131113-1893,OTTDART00000051546,ENSDART00000153572.2,
ZDB-TSCRIPT-131113-3495,OTTDART00000051547,ENSDART00000156748.2,
ZDB-TSCRIPT-110912-399,OTTDART00000051550,ENSDART00000150699.2,
ZDB-TSCRIPT-110912-695,OTTDART00000051551,ENSDART00000150754.2,
ZDB-TSCRIPT-110912-104,OTTDART00000051566,ENSDART00000139978.3,
ZDB-TSCRIPT-110912-106,OTTDART00000051572,ENSDART00000150561.2,
ZDB-TSCRIPT-110912-112,OTTDART00000051590,ENSDART00000150667.2,
ZDB-TSCRIPT-110912-708,OTTDART00000051592,ENSDART00000178716.2,
ZDB-TSCRIPT-110912-413,OTTDART00000051594,ENSDART00000150373.2,
ZDB-TSCRIPT-110912-709,OTTDART00000051595,ENSDART00000139338.3,
ZDB-TSCRIPT-110912-114,OTTDART00000051596,ENSDART00000148253.3,
ZDB-TSCRIPT-110912-415,OTTDART00000051600,ENSDART00000150741.3,
ZDB-TSCRIPT-110912-711,OTTDART00000051601,ENSDART00000150361.2,
ZDB-TSCRIPT-110912-116,OTTDART00000051602,ENSDART00000150663.2,
ZDB-TSCRIPT-110912-120,OTTDART00000051614,ENSDART00000150367.2,
ZDB-TSCRIPT-110912-421,OTTDART00000051618,ENSDART00000150465.2,
ZDB-TSCRIPT-110912-122,OTTDART00000051620,ENSDART00000150580.2,
ZDB-TSCRIPT-110912-123,OTTDART00000051625,ENSDART00000164398.2,
ZDB-TSCRIPT-110912-124,OTTDART00000051628,ENSDART00000160838.2,
ZDB-TSCRIPT-110912-129,OTTDART00000051643,ENSDART00000150333.2,
ZDB-TSCRIPT-110912-429,OTTDART00000051644,ENSDART00000150551.2,
ZDB-TSCRIPT-110912-725,OTTDART00000051645,ENSDART00000150707.2,
ZDB-TSCRIPT-110912-433,OTTDART00000051656,ENSDART00000168988.2,
ZDB-TSCRIPT-131113-1895,OTTDART00000051665,ENSDART00000154143.2,
ZDB-TSCRIPT-110912-136,OTTDART00000051671,ENSDART00000172723.2,
ZDB-TSCRIPT-110912-436,OTTDART00000051672,ENSDART00000163641.2,
ZDB-TSCRIPT-110912-139,OTTDART00000051680,ENSDART00000150651.3,
ZDB-TSCRIPT-110912-439,OTTDART00000051681,ENSDART00000150484.2,
ZDB-TSCRIPT-110912-741,OTTDART00000051701,ENSDART00000150747.2,
ZDB-TSCRIPT-110912-446,OTTDART00000051703,ENSDART00000153714.3,
ZDB-TSCRIPT-110912-147,OTTDART00000051705,ENSDART00000156950.2,
ZDB-TSCRIPT-110912-149,OTTDART00000051712,ENSDART00000158088.2,
ZDB-TSCRIPT-110912-745,OTTDART00000051714,ENSDART00000167460.2,
ZDB-TSCRIPT-110912-746,OTTDART00000051718,ENSDART00000150273.2,
ZDB-TSCRIPT-110912-151,OTTDART00000051719,ENSDART00000150252.2,
ZDB-TSCRIPT-110912-451,OTTDART00000051720,ENSDART00000144626.3,
ZDB-TSCRIPT-110912-748,OTTDART00000051724,ENSDART00000150378.3,
ZDB-TSCRIPT-110912-153,OTTDART00000051725,ENSDART00000133795.3,
ZDB-TSCRIPT-110912-750,OTTDART00000051738,ENSDART00000163453.2,
ZDB-TSCRIPT-110912-752,OTTDART00000051744,ENSDART00000150791.2,
ZDB-TSCRIPT-110912-457,OTTDART00000051746,ENSDART00000150693.2,
ZDB-TSCRIPT-141209-1551,OTTDART00000051765,ENSDART00000168353.2,
ZDB-TSCRIPT-121213-685,OTTDART00000051782,ENSDART00000152187.2,
ZDB-TSCRIPT-110912-166,OTTDART00000051785,ENSDART00000124410.3,
ZDB-TSCRIPT-131113-318,OTTDART00000051818,ENSDART00000170650.2,
ZDB-TSCRIPT-131113-319,OTTDART00000051833,ENSDART00000169047.2,
ZDB-TSCRIPT-131113-1898,OTTDART00000051834,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-171,OTTDART00000051835,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-320,OTTDART00000051839,ENSDART00000155003.2,
ZDB-TSCRIPT-131113-323,OTTDART00000051848,ENSDART00000160621.2,
ZDB-TSCRIPT-110912-770,OTTDART00000051858,ENSDART00000150535.2,
ZDB-TSCRIPT-141209-1558,OTTDART00000051859,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-176,OTTDART00000051863,ENSDART00000150398.2,
ZDB-TSCRIPT-141209-333,OTTDART00000051866,ENSDART00000171271.2,
ZDB-TSCRIPT-131113-324,OTTDART00000051869,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-131113-3504,OTTDART00000051871,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-179,OTTDART00000051881,ENSDART00000134880.3,
ZDB-TSCRIPT-110912-485,OTTDART00000051914,ENSDART00000157626.2,
ZDB-TSCRIPT-110912-789,OTTDART00000051946,ENSDART00000150416.2,
ZDB-TSCRIPT-110912-501,OTTDART00000051975,ENSDART00000150840.3,
ZDB-TSCRIPT-110912-797,OTTDART00000051976,ENSDART00000128101.3,
ZDB-TSCRIPT-110912-202,OTTDART00000051977,ENSDART00000150472.2,
ZDB-TSCRIPT-110912-502,OTTDART00000051978,ENSDART00000150855.2,
ZDB-TSCRIPT-110912-798,OTTDART00000051979,ENSDART00000150369.2,
ZDB-TSCRIPT-110912-800,OTTDART00000051985,ENSDART00000150630.2,
ZDB-TSCRIPT-110912-207,OTTDART00000051992,ENSDART00000150597.2,
ZDB-TSCRIPT-110912-507,OTTDART00000051993,ENSDART00000150672.2,
ZDB-TSCRIPT-110912-208,OTTDART00000051995,ENSDART00000150726.2,
ZDB-TSCRIPT-110912-508,OTTDART00000051996,ENSDART00000150317.2,
ZDB-TSCRIPT-110912-509,OTTDART00000051999,ENSDART00000172695.2,
ZDB-TSCRIPT-110912-805,OTTDART00000052000,ENSDART00000160430.2,
ZDB-TSCRIPT-141209-1562,OTTDART00000052005,ENSDART00000164666.2,
ZDB-TSCRIPT-141209-2782,OTTDART00000052016,ENSDART00000166519.2,
ZDB-TSCRIPT-110912-214,OTTDART00000052020,ENSDART00000150530.2,
ZDB-TSCRIPT-110912-819,OTTDART00000052057,ENSDART00000144071.3,
ZDB-TSCRIPT-141209-343,OTTDART00000052105,ENSDART00000158548.2,
ZDB-TSCRIPT-110912-832,OTTDART00000052114,ENSDART00000167801.2,
ZDB-TSCRIPT-110912-837,OTTDART00000052129,ENSDART00000158932.2,
ZDB-TSCRIPT-120702-128,OTTDART00000052147,ENSDART00000162676.2,
ZDB-TSCRIPT-120702-253,OTTDART00000052148,ENSDART00000168360.2,
ZDB-TSCRIPT-120702-7,OTTDART00000052150,ENSDART00000165818.2,
ZDB-TSCRIPT-120702-254,OTTDART00000052152,ENSDART00000158235.2,
ZDB-TSCRIPT-120702-8,OTTDART00000052153,ENSDART00000167561.2,
ZDB-TSCRIPT-120702-130,OTTDART00000052154,ENSDART00000166134.2,
ZDB-TSCRIPT-110912-547,OTTDART00000052161,ENSDART00000148168.3,
ZDB-TSCRIPT-110912-550,OTTDART00000052170,ENSDART00000141262.5,
ZDB-TSCRIPT-110912-551,OTTDART00000052173,ENSDART00000150570.2,
ZDB-TSCRIPT-141209-345,OTTDART00000052175,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-120702-257,OTTDART00000052182,ENSDART00000170981.2,
ZDB-TSCRIPT-120702-134,OTTDART00000052191,ENSDART00000166767.2,
ZDB-TSCRIPT-131113-331,OTTDART00000052199,ENSDART00000161515.2,
ZDB-TSCRIPT-131113-1913,OTTDART00000052200,ENSDART00000167991.2,
ZDB-TSCRIPT-131113-3513,OTTDART00000052201,ENSDART00000171892.2,
ZDB-TSCRIPT-120702-12,OTTDART00000052202,ENSDART00000164399.2,
ZDB-TSCRIPT-120702-135,OTTDART00000052203,ENSDART00000167364.2,
ZDB-TSCRIPT-120702-260,OTTDART00000052205,ENSDART00000147684.3,
ZDB-TSCRIPT-120702-13,OTTDART00000052206,ENSDART00000161094.2,
ZDB-TSCRIPT-120702-136,OTTDART00000052207,ENSDART00000160684.2,
ZDB-TSCRIPT-120702-261,OTTDART00000052208,ENSDART00000145861.3,
ZDB-TSCRIPT-120702-14,OTTDART00000052209,ENSDART00000158800.2,
ZDB-TSCRIPT-120702-137,OTTDART00000052210,ENSDART00000157549.2,
ZDB-TSCRIPT-120702-262,OTTDART00000052211,ENSDART00000167458.2,
ZDB-TSCRIPT-120702-15,OTTDART00000052212,ENSDART00000165589.2,
ZDB-TSCRIPT-131113-1914,OTTDART00000052213,ENSDART00000160277.2,
ZDB-TSCRIPT-131113-332,OTTDART00000052218,ENSDART00000157996.2,
ZDB-TSCRIPT-131113-3516,OTTDART00000052224,ENSDART00000165378.2,
ZDB-TSCRIPT-141209-1567,OTTDART00000052229,ENSDART00000169859.2,
ZDB-TSCRIPT-131113-3519,OTTDART00000052244,ENSDART00000115013.4,
ZDB-TSCRIPT-110912-850,OTTDART00000052249,ENSDART00000160351.2,
ZDB-TSCRIPT-131113-1922,OTTDART00000052259,ENSDART00000171533.2,
ZDB-TSCRIPT-120702-265,OTTDART00000052271,ENSDART00000168068.2,
ZDB-TSCRIPT-120702-18,OTTDART00000052272,ENSDART00000151995.2,
ZDB-TSCRIPT-110912-557,OTTDART00000052288,ENSDART00000165153.2,
ZDB-TSCRIPT-110912-558,OTTDART00000052293,ENSDART00000159880.2,
ZDB-TSCRIPT-120702-143,OTTDART00000052297,ENSDART00000171515.2,
ZDB-TSCRIPT-120702-144,OTTDART00000052302,ENSDART00000164821.2,
ZDB-TSCRIPT-120702-22,OTTDART00000052307,ENSDART00000166742.2,
ZDB-TSCRIPT-131113-3525,OTTDART00000052312,ENSDART00000163799.2,
ZDB-TSCRIPT-131113-1925,OTTDART00000052314,ENSDART00000162616.2,
ZDB-TSCRIPT-131113-3526,OTTDART00000052316,ENSDART00000171896.2,
ZDB-TSCRIPT-131113-3527,OTTDART00000052329,ENSDART00000166283.2,
ZDB-TSCRIPT-141209-347,OTTDART00000052340,ENSDART00000162202.2,
ZDB-TSCRIPT-141209-1569,OTTDART00000052341,ENSDART00000167317.2,
ZDB-TSCRIPT-110912-857,OTTDART00000052347,ENSDART00000159293.2,
ZDB-TSCRIPT-131113-1929,OTTDART00000052351,ENSDART00000164343.2,
ZDB-TSCRIPT-131113-3531,OTTDART00000052352,ENSDART00000168689.2,
ZDB-TSCRIPT-120702-146,OTTDART00000052353,ENSDART00000164620.2,
ZDB-TSCRIPT-120702-147,OTTDART00000052363,ENSDART00000160842.2,
ZDB-TSCRIPT-120702-271,OTTDART00000052364,ENSDART00000162487.2,
ZDB-TSCRIPT-120702-149,OTTDART00000052373,ENSDART00000176617.2,
ZDB-TSCRIPT-110912-862,OTTDART00000052377,ENSDART00000169259.2,
ZDB-TSCRIPT-110912-569,OTTDART00000052389,ENSDART00000162684.2,
ZDB-TSCRIPT-110912-866,OTTDART00000052393,ENSDART00000169795.2,
ZDB-TSCRIPT-110912-271,OTTDART00000052394,ENSDART00000168796.2,
ZDB-TSCRIPT-110912-571,OTTDART00000052395,ENSDART00000168294.2,
ZDB-TSCRIPT-110912-868,OTTDART00000052400,ENSDART00000168109.2,
ZDB-TSCRIPT-110912-274,OTTDART00000052404,ENSDART00000167681.2,
ZDB-TSCRIPT-110912-576,OTTDART00000052418,ENSDART00000150595.2,
ZDB-TSCRIPT-110912-872,OTTDART00000052419,ENSDART00000006212.7,
ZDB-TSCRIPT-110912-277,OTTDART00000052420,ENSDART00000150270.3,
ZDB-TSCRIPT-120702-154,OTTDART00000052429,ENSDART00000151967.2,
ZDB-TSCRIPT-120702-276,OTTDART00000052430,ENSDART00000151887.3,
ZDB-TSCRIPT-120702-29,OTTDART00000052431,ENSDART00000152092.2,
ZDB-TSCRIPT-120702-155,OTTDART00000052432,ENSDART00000151867.2,
ZDB-TSCRIPT-120702-277,OTTDART00000052433,ENSDART00000151879.2,
ZDB-TSCRIPT-120702-30,OTTDART00000052438,ENSDART00000110319.4,
ZDB-TSCRIPT-120702-32,OTTDART00000052448,ENSDART00000151872.2,
ZDB-TSCRIPT-120702-158,OTTDART00000052452,ENSDART00000151880.2,
ZDB-TSCRIPT-120702-159,OTTDART00000052455,ENSDART00000151877.3,
ZDB-TSCRIPT-120702-281,OTTDART00000052456,ENSDART00000151944.2,
ZDB-TSCRIPT-120702-35,OTTDART00000052457,ENSDART00000151996.2,
ZDB-TSCRIPT-120702-36,OTTDART00000052461,ENSDART00000139754.3,
ZDB-TSCRIPT-121213-370,OTTDART00000052466,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-875,OTTDART00000052470,ENSDART00000150545.2,
ZDB-TSCRIPT-110912-280,OTTDART00000052471,ENSDART00000150683.3,
ZDB-TSCRIPT-131113-3533,OTTDART00000052487,ENSDART00000153516.2,
ZDB-TSCRIPT-131113-1932,OTTDART00000052489,ENSDART00000157088.2,
ZDB-TSCRIPT-131113-3536,OTTDART00000052496,ENSDART00000165522.2,
ZDB-TSCRIPT-131113-3540,OTTDART00000052513,ENSDART00000157736.2,
ZDB-TSCRIPT-131113-355,OTTDART00000052514,ENSDART00000168162.2,
ZDB-TSCRIPT-131113-1939,OTTDART00000052515,ENSDART00000165759.2,
ZDB-TSCRIPT-131113-3541,OTTDART00000052516,ENSDART00000171728.2,
ZDB-TSCRIPT-131113-356,OTTDART00000052517,ENSDART00000156802.2,
ZDB-TSCRIPT-131113-1940,OTTDART00000052518,ENSDART00000154500.2,
ZDB-TSCRIPT-121213-65,OTTDART00000052532,,transcript not in Ensembl. Withdrawn
ZDB-TSCRIPT-110912-880,OTTDART00000052534,ENSDART00000150668.2,
ZDB-TSCRIPT-110912-285,OTTDART00000052535,ENSDART00000150757.2,
